name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
Elle Était Souriante,['Montel'],184692.0,0.968,0.502,0.2,0.0,0.345,-12.902,0.0876,69.752,0.745,1,7,0,0,1929-01-01,lento,medium
Часть 18.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],199200.0,0.164,0.665,0.28,0.0,0.266,-16.416,0.885,92.901,0.597,1,0,0,1,1929-01-01,moderato,medium
Часть 86.2 - Прощай оружие,['Эрнест Хемингуэй'],113600.0,0.208,0.725,0.219,0.0,0.739,-20.958,0.912,88.532,0.733,0,11,0,1,1929-01-01,lento,short
Love Come And Go,['Memphis Minnie'],157733.0,0.989,0.794,0.468,0.184,0.319,-10.861,0.19,91.117,0.793,1,0,1,0,1929-01-01,moderato,short
Si Yo Fuera Comisario - Remasterizado,"['Francisco Canaro', 'Charlo']",180000.0,0.987,0.779,0.302,0.107,0.0948,-8.787,0.135,119.084,0.844,0,7,0,0,1929-10-22,moderato,medium
Часть 32.5 & Часть 33.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],123859.0,0.0526,0.654,0.286,0.0,0.272,-18.168,0.949,86.107,0.489,0,10,0,1,1929-01-01,lento,short
Часть 44.2 & Часть 45.1 - Прощай оружие,['Эрнест Хемингуэй'],252611.0,0.153,0.724,0.262,0.0,0.224,-21.049,0.89,88.663,0.745,1,6,0,1,1929-01-01,lento,medium
Lonesome Shack,['Memphis Minnie'],170827.0,0.993,0.678,0.237,0.00281,0.125,-8.365,0.0593,137.857,0.614,1,4,1,0,1929-01-01,presto,short
Asi Es la Vida,['Francisco Canaro'],160907.0,0.992,0.77,0.324,0.894,0.317,-6.148,0.0409,123.009,0.769,1,7,0,0,1929-01-01,presto,short
Часть 87.3 - На Западном фронте без перемен,['Эрих Мария Ремарк'],102800.0,0.012,0.708,0.256,0.0,0.0818,-20.094,0.954,80.04,0.748,0,8,0,1,1929-01-01,lento,short
Tu Ejemplo - Instrumental (Remasterizado),['Francisco Canaro'],164000.0,0.992,0.776,0.301,0.642,0.121,-5.985,0.0676,119.22,0.756,1,9,0,0,1929-10-22,moderato,short
El Mago - Remasterizado,['Francisco Canaro'],172000.0,0.995,0.802,0.28,0.812,0.127,-9.627,0.122,113.019,0.751,0,7,0,0,1929-10-22,moderato,short
Asi Es La Vida - Instrumental (Remasterizado),['Francisco Canaro'],160907.0,0.992,0.77,0.324,0.894,0.317,-6.148,0.0409,123.009,0.769,1,7,0,0,1929-10-18,presto,short
Часть 85.3 & Часть 86.1 - Прощай оружие,['Эрнест Хемингуэй'],97310.0,0.305,0.761,0.23,0.0,0.515,-22.121,0.942,74.56,0.577,1,7,0,1,1929-01-01,lento,short
Часть 71.3 & Часть 72.1 - Прощай оружие,['Эрнест Хемингуэй'],196054.0,0.298,0.656,0.184,0.0,0.4,-21.56,0.935,92.358,0.819,1,7,0,1,1929-01-01,moderato,medium
Часть 91.2 - Прощай оружие,['Эрнест Хемингуэй'],115000.0,0.386,0.756,0.18,0.0,0.472,-21.463,0.935,70.085,0.705,1,0,0,1,1929-01-01,lento,short
Часть 55.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],142000.0,0.0519,0.721,0.351,0.0,0.157,-18.822,0.952,88.881,0.585,0,10,0,1,1929-01-01,lento,short
Часть 4.2 - Прощай оружие,['Эрнест Хемингуэй'],112800.0,0.21,0.699,0.247,0.0,0.778,-18.205,0.895,74.192,0.605,1,7,0,1,1929-01-01,lento,short
Mucamita - Remasterizado,"['Francisco Canaro', 'Charlo']",163000.0,0.994,0.726,0.203,0.18,0.52,-8.754,0.0862,120.554,0.862,1,5,0,0,1929-11-05,presto,short
Percantina - Remasterizado,"['Francisco Canaro', 'Charlo']",167773.0,0.992,0.813,0.289,0.608,0.125,-10.404,0.182,117.828,0.915,1,4,0,0,1929-10-18,moderato,short
No Me Escribas - Remasterizado,['Ignacio Corsini'],120480.0,0.996,0.517,0.293,0.635,0.133,-16.188,0.117,82.238,0.491,1,6,0,0,1929-06-20,lento,short
Часть 100.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],102600.0,0.0494,0.691,0.237,0.0,0.319,-20.618,0.958,82.201,0.574,0,10,0,1,1929-01-01,lento,short
Atorrante - Remasterizado,['Ignacio Corsini'],114253.0,0.991,0.723,0.157,0.0188,0.168,-18.665,0.12,131.437,0.772,1,0,0,0,1929-06-19,presto,short
Estampa del Suburbio - Instrumental (Remasterizado),['Francisco Canaro'],167267.0,0.958,0.731,0.603,0.52,0.0901,-7.474,0.181,120.495,0.594,1,7,0,0,1929-10-04,presto,short
Часть 97.2 & Часть 98.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],119497.0,0.0175,0.704,0.229,0.0,0.304,-18.319,0.939,105.745,0.559,1,6,0,1,1929-01-01,moderato,short
Amorcito - Instrumental (Remasterizado),['Francisco Canaro'],199080.0,0.924,0.813,0.335,0.00915,0.0821,-10.275,0.112,118.236,0.799,0,9,0,0,1929-10-17,moderato,medium
Часть 105.4 & Часть 106.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],98899.0,0.0441,0.69,0.226,0.0,0.138,-19.676,0.941,101.832,0.642,1,1,0,1,1929-01-01,moderato,short
Часть 52.2 & Часть 53.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],108783.0,0.0494,0.628,0.289,0.0,0.221,-19.21,0.944,170.172,0.452,0,1,0,1,1929-01-01,presto,short
Часть 28.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],97600.0,0.0388,0.683,0.262,0.0,0.304,-19.834,0.946,99.335,0.453,0,10,0,1,1929-01-01,moderato,short
La Mazorquera de Monserrat - Remasterizado,['Ignacio Corsini'],142147.0,0.996,0.654,0.111,0.0661,0.141,-21.58,0.119,130.901,0.568,1,2,0,0,1929-06-19,presto,short
Часть 77.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],108100.0,0.0398,0.725,0.245,0.0,0.0835,-19.102,0.942,70.548,0.611,1,5,0,1,1929-01-01,lento,short
Часть 83.4 & Часть 84.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],130841.0,0.0114,0.722,0.287,0.0,0.0555,-19.387,0.949,124.286,0.578,1,9,0,1,1929-01-01,presto,short
Essence,['Steve Correll Group'],429347.0,0.891,0.458,0.365,0.914,0.121,-14.831,0.0389,136.377,0.337,1,0,0,0,1929-01-01,presto,long
Die Fledermaus (short version): Part 2,"['Johann Strauss II', 'Margret Pfahl', 'Adele Kern', 'Waldemar Henke', 'Willi Domgraf-Fassbaender', 'Staatskapelle Berlin', 'Hermann Weigert']",308998.0,0.984,0.596,0.184,2.12E-5,0.267,-14.17,0.464,101.816,0.223,1,0,0,0,1929-01-01,moderato,long
Часть 49.3 & Часть 50 & Часть 51.1 - На Западном фронте без перемен,['Эрих Мария Ремарк'],239812.0,0.037,0.723,0.326,0.0,0.296,-16.653,0.933,125.676,0.595,1,0,0,1,1929-01-01,presto,medium
Las Morillas de Jaen - Canciones Populares Antiguas,['Alessandra De Negri'],179449.0,0.946,0.503,0.0521,0.0,0.114,-19.217,0.0572,105.095,0.307,0,2,0,0,1929-01-01,moderato,short
Mientras Llora el Tango - Remasterizado,"['Francisco Canaro', 'Charlo']",191240.0,0.944,0.618,0.52,0.354,0.21,-9.036,0.165,121.083,0.302,1,8,0,0,1929-10-04,presto,medium
Часть 3.3 & Часть 4.1 - Прощай оружие,['Эрнест Хемингуэй'],135533.0,0.196,0.626,0.252,0.0,0.179,-16.238,0.942,176.36,0.538,1,7,0,1,1929-01-01,presto,short
Часть 71.3 - На Западном фронте без перемен,['Эрих Мария Ремарк'],95500.0,0.0235,0.678,0.285,0.0,0.324,-21.603,0.949,100.325,0.424,1,9,0,1,1929-01-01,moderato,short
Deja Que Se Vaya - Remasterizado,['Francisco Canaro'],174933.0,0.994,0.609,0.297,0.15,0.118,-11.312,0.167,119.976,0.596,0,4,0,0,1929-10-17,moderato,short
Часть 42.2 & Часть 43.1 - Прощай оружие,['Эрнест Хемингуэй'],173897.0,0.269,0.678,0.263,0.0,0.18,-19.864,0.919,97.235,0.646,0,10,0,1,1929-01-01,moderato,short
Часть 38.2 & Часть 39.1 - Прощай оружие,['Эрнест Хемингуэй'],302486.0,0.341,0.685,0.194,0.0,0.177,-20.325,0.931,79.393,0.757,1,0,0,1,1929-01-01,lento,long
Pálida Noche - Instrumental (Remasterizado),['Francisco Canaro'],176427.0,0.989,0.661,0.254,0.286,0.119,-11.666,0.0545,112.832,0.756,1,1,0,0,1929-10-15,moderato,short
Часть 59.2 - Прощай оружие,['Эрнест Хемингуэй'],134677.0,0.459,0.631,0.269,0.0,0.472,-19.13,0.949,169.507,0.653,1,1,0,1,1929-01-01,presto,short
Anda Jaleo! - Canciones Populares Antiguas,['Alessandra De Negri'],120804.0,0.929,0.726,0.11,1.26E-4,0.0864,-13.412,0.0487,114.53,0.449,0,7,0,0,1929-01-01,moderato,short
Zorongo Gitano - Canciones Populares Antiguas,['Alessandra De Negri'],171456.0,0.97,0.692,0.0408,1.07E-4,0.0853,-21.786,0.0613,130.718,0.481,1,9,0,0,1929-01-01,presto,short
Sueño Chino - Instrumental (Remasterizado),['Francisco Canaro'],197613.0,0.99,0.872,0.409,0.678,0.109,-6.876,0.0835,92.529,0.848,1,2,0,0,1929-10-18,moderato,medium
Часть 80.2 - На Западном фронте без перемен,['Эрих Мария Ремарк'],95500.0,0.0559,0.722,0.256,0.0,0.145,-18.411,0.946,55.754,0.643,1,1,0,1,1929-01-01,lento,short
Azulidad - Remasterizado,"['Francisco Canaro', 'Charlo']",167267.0,0.993,0.664,0.26,0.799,0.131,-11.494,0.343,117.822,0.877,0,0,0,0,1929-10-18,moderato,short
I Love You,['Steve Correll Group'],435147.0,0.46,0.536,0.283,0.00227,0.112,-13.882,0.0348,118.273,0.259,1,0,0,0,1929-01-01,moderato,long
El Vals del Amor - Remasterizado,"['Francisco Canaro', 'Charlo']",183493.0,0.978,0.433,0.189,8.01E-4,0.0951,-10.808,0.0455,143.433,0.481,1,4,0,0,1929-11-05,presto,medium
Часть 17.2 - Прощай оружие,['Эрнест Хемингуэй'],164100.0,0.28,0.763,0.248,0.0,0.421,-18.666,0.944,67.291,0.685,1,6,0,1,1929-01-01,lento,short
Часть 68.3 - На Западном фронте без перемен,['Эрих Мария Ремарк'],162200.0,0.0786,0.711,0.22,0.0,0.262,-18.613,0.922,80.101,0.684,1,10,0,1,1929-01-01,lento,short
Aquel Tapado de Armiño - Remasterizado,['Ignacio Corsini'],149453.0,0.982,0.648,0.281,0.00258,0.155,-15.997,0.15,131.78,0.75,1,6,0,0,1929-06-19,presto,short
Часть 74.3 & Часть 75.1 - Прощай оружие,['Эрнест Хемингуэй'],205228.0,0.265,0.671,0.209,0.0,0.393,-20.287,0.918,84.886,0.715,1,6,0,1,1929-01-01,lento,medium
Penitencia - Remasterizado,"['Francisco Canaro', 'Charlo']",171493.0,0.994,0.67,0.416,0.355,0.308,-7.113,0.0893,116.553,0.728,0,1,0,0,1929-10-18,moderato,short
Часть 20.2 & Часть 21.1 - Прощай оружие,['Эрнест Хемингуэй'],165100.0,0.204,0.705,0.184,0.0,0.415,-24.184,0.914,134.305,0.591,1,7,0,1,1929-01-01,presto,short
Часть 32.3 - На Западном фронте без перемен,['Эрих Мария Ремарк'],108100.0,0.0987,0.736,0.241,0.0,0.1,-18.197,0.947,75.489,0.676,1,5,0,1,1929-01-01,lento,short
Часть 39.2 & Часть 40.1 - Прощай оружие,['Эрнест Хемингуэй'],330100.0,0.299,0.712,0.266,0.0,0.465,-17.684,0.919,134.844,0.691,1,1,0,1,1929-01-01,presto,long
Entre Dos Luces - Remasterizado,['Ignacio Corsini'],168147.0,0.991,0.625,0.24,0.0684,0.157,-17.818,0.0438,108.12,0.694,1,1,0,0,1929-06-21,moderato,short
"Cello Suite No.1, BWV 1007: Prelude","['Johann Sebastian Bach', 'Andrés Segovia']",135993.0,0.916,0.317,0.319,0.923,0.126,-16.522,0.0418,162.838,0.693,1,2,4,0,1930-01-01,presto,short
Seen Better Days,['Mississippi Sheiks'],199867.0,0.914,0.521,0.28,0.0,0.126,-7.542,0.0451,93.82,0.549,1,10,3,0,1930-01-01,moderato,medium
When You're Sick With The Blues,['Mississippi Sheiks'],188733.0,0.917,0.568,0.276,6.94E-6,0.258,-8.639,0.0367,100.989,0.555,1,3,4,0,1930-01-01,moderato,medium
Things About Comin' My Way,['Mississippi Sheiks'],182573.0,0.969,0.508,0.339,3.39E-4,0.582,-7.81,0.0365,96.516,0.657,1,7,3,0,1930-01-01,moderato,medium
Betty Co-Ed,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",123387.0,0.99,0.732,0.264,8.52E-4,0.0946,-14.148,0.322,135.011,0.696,1,5,5,0,1930-01-01,presto,short
Bajan Girl,['Lionel Belasco'],170160.0,0.996,0.559,0.238,0.954,0.141,-20.619,0.0368,112.563,0.898,1,2,4,0,1930-01-01,moderato,short
"Consolation No. 5 in E Major, S. 172/5","['Franz Liszt', 'Vladimir Horowitz']",144667.0,0.993,0.319,0.0315,0.861,0.202,-29.281,0.0312,92.833,0.203,1,4,8,0,1930-01-01,moderato,short
My Sweet,['Louis Armstrong'],196227.0,0.89,0.732,0.385,0.0291,0.0626,-8.389,0.0442,105.813,0.78,1,3,3,0,1930-01-01,moderato,medium
Lover Come Back to Me,['Al Bowlly'],196387.0,0.976,0.314,0.0567,3.98E-6,0.101,-18.894,0.0387,95.833,0.144,1,7,4,0,1930-01-01,moderato,medium
All of Me - Live,['Louis Armstrong'],252773.0,0.753,0.376,0.75,5.93E-4,0.952,-9.557,0.438,178.948,0.733,1,1,3,0,1930-01-01,presto,medium
"Lover, Come Back to Me / Dancing in the Dark",['Al Bowlly'],190413.0,0.991,0.435,0.0351,0.269,0.0912,-22.593,0.0505,68.243,0.166,0,7,5,0,1930-01-01,lento,medium
Please Don't Wake It Up,['Mississippi Sheiks'],206627.0,0.987,0.661,0.394,0.0,0.163,-5.391,0.0367,133.747,0.782,1,8,4,0,1930-01-01,presto,medium
Ko Ko Mo (I Love You So) (with Velma Middleton) - Live,"['Louis Armstrong', 'Velma Middleton']",188373.0,0.495,0.621,0.519,1.7E-6,0.928,-11.184,0.474,125.605,0.845,1,1,3,0,1930-01-01,presto,medium
Unhappy Blues,['Mississippi Sheiks'],201627.0,0.984,0.556,0.28,4.15E-6,0.212,-7.42,0.0351,94.001,0.618,1,5,2,0,1930-01-01,moderato,medium
Everything I Have is Yours,['Al Bowlly'],176613.0,0.994,0.621,0.0281,2.95E-6,0.324,-21.273,0.072,105.501,0.389,1,7,3,0,1930-01-01,moderato,short
Madonna Mine,['Al Bowlly'],188853.0,0.973,0.419,0.054,1.66E-4,0.116,-18.57,0.0468,166.791,0.216,1,10,3,0,1930-01-01,presto,medium
Etude in A major,"['Francisco Tárrega', 'Andrés Segovia']",127507.0,0.989,0.198,0.0807,0.883,0.0947,-27.095,0.038,64.703,0.425,1,8,5,0,1930-01-01,lento,short
Ferdinand et Marguerite,['Joe Quartz'],221661.0,0.648,0.719,0.384,8.03E-4,0.0859,-14.056,0.0634,95.459,0.525,0,4,7,0,1930-01-01,moderato,medium
One Moment Worth Years,['Louis Armstrong'],257733.0,0.634,0.406,0.348,0.0,0.17,-14.808,0.0539,178.065,0.387,0,0,4,0,1930-01-01,presto,medium
Pierrot Apaixonado,['Joel e Gaúcho'],188175.0,0.992,0.703,0.409,0.00802,0.349,-12.622,0.0672,141.636,0.887,1,8,5,0,1930-06-14,presto,medium
What Do You Know About Love?,['Al Bowlly'],175680.0,0.93,0.593,0.121,0.0,0.0737,-17.624,0.0609,110.544,0.4,1,8,4,0,1930-01-01,moderato,short
Fandanguillo,"['Joaquín Turina', 'Andrés Segovia']",239173.0,0.994,0.383,0.0145,0.933,0.0924,-33.566,0.036,78.825,0.184,0,9,4,0,1930-01-01,lento,medium
Suite Castellana : Fandanguillo,"['Federico Moreno Torroba', 'Andrés Segovia']",120507.0,0.991,0.455,0.0352,0.855,0.13,-28.657,0.0623,138.605,0.505,0,5,3,0,1930-01-01,presto,short
I Gotta Right to Sing the Blues - Remastered - 2001,['Louis Armstrong'],181493.0,0.987,0.501,0.184,0.00161,0.373,-10.712,0.0543,116.264,0.299,1,3,2,0,1930-01-01,moderato,medium
"Etude No. 2 in E-Flat Major, S. 140/2 (after Paganini Caprice No. 17)","['Franz Liszt', 'Vladimir Horowitz']",190787.0,0.973,0.503,0.176,0.0498,0.208,-20.393,0.0425,112.101,0.314,1,3,8,0,1930-01-01,moderato,medium
Mahogany Hall Stomp - Remastered - 1996,['Louis Armstrong'],157133.0,0.983,0.619,0.297,0.887,0.0647,-10.665,0.0453,115.604,0.923,1,3,2,0,1930-01-01,moderato,short
Too Too Train Blues,['Big Bill Broonzy'],170400.0,0.95,0.597,0.112,0.0105,0.154,-18.898,0.0461,155.993,0.57,0,3,3,0,1930-01-01,presto,short
Prelude BWV 999,"['Johann Sebastian Bach', 'Andrés Segovia']",87907.0,0.97,0.253,0.0676,0.914,0.108,-29.299,0.0435,103.324,0.652,0,3,4,0,1930-01-01,moderato,short
Just a Little Closer,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",84133.0,0.992,0.371,0.118,3.92E-4,0.19,-18.826,0.0957,76.263,0.29,1,8,5,0,1930-01-01,lento,short
I Can't Give You Anything But Love,['Louis Armstrong & His Savoy Ballroom Five'],212360.0,0.939,0.658,0.181,0.247,0.0946,-11.544,0.0608,108.626,0.595,1,7,5,0,1930-01-01,moderato,medium
"Valse oubliées, S. 215: No. 1 in F-Sharp Major - Live","['Franz Liszt', 'Vladimir Horowitz']",197373.0,0.989,0.343,0.193,0.793,0.969,-26.707,0.0669,90.002,0.0693,0,3,8,0,1930-01-01,moderato,medium
Squeeze Me,['Louis Armstrong'],304000.0,0.923,0.638,0.219,0.0031,0.804,-10.541,0.0633,77.355,0.28,1,2,4,0,1930-01-01,lento,long
"Long, Long Journey - 1996 Remastered",['Louis Armstrong'],272227.0,0.95,0.703,0.154,6.19E-4,0.0663,-12.073,0.0605,97.509,0.708,1,10,2,0,1930-01-01,moderato,medium
Livin' In A Strain,['Mississippi Sheiks'],191893.0,0.986,0.617,0.337,0.0168,0.435,-8.758,0.0338,98.277,0.688,1,0,2,0,1930-01-01,moderato,medium
Your Good Man Caught The Train And Gone,['Mississippi Sheiks'],189427.0,0.993,0.466,0.345,0.0,0.162,-7.181,0.0305,96.067,0.324,1,7,2,0,1930-01-01,moderato,medium
The Little Dutch Mill,['Al Bowlly'],183587.0,0.994,0.609,0.0524,2.71E-4,0.0711,-21.244,0.0615,117.875,0.447,0,9,3,0,1930-01-01,moderato,medium
"Valse oubliée in F-Sharp Major, S. 215/1","['Franz Liszt', 'Vladimir Horowitz']",169933.0,0.992,0.339,0.06,0.872,0.127,-24.163,0.0434,135.919,0.0994,1,6,8,0,1930-01-01,presto,short
Bootlegger's Blues,['Mississippi Sheiks'],211200.0,0.925,0.52,0.292,6.05E-5,0.18,-7.909,0.0328,134.062,0.156,1,2,3,0,1930-01-01,presto,medium
Back O' Town Blues,['Louis Armstrong'],197840.0,0.975,0.67,0.272,0.0233,0.303,-11.062,0.0429,98.958,0.518,1,8,3,0,1930-01-01,moderato,medium
So Blue,['Jack Payne'],165493.0,0.989,0.303,0.167,0.0153,0.118,-17.756,0.0586,82.873,0.364,1,2,3,0,1930-01-01,lento,short
I've Got a Feeling I'm Falling,['Louis Armstrong'],190267.0,0.636,0.44,0.406,2.05E-4,0.278,-9.356,0.0541,169.06,0.59,1,10,4,0,1930-01-01,presto,medium
"Valses oubliées: No. 1 in F-Sharp Major, S. 215/1","['Franz Liszt', 'Vladimir Horowitz']",190573.0,0.993,0.366,0.208,0.879,0.747,-16.984,0.041,140.356,0.0657,0,3,8,0,1930-01-01,presto,medium
Kalogeraki,['Stratos Pagioumtzis'],204453.0,0.99,0.652,0.245,0.727,0.22,-14.034,0.0573,113.176,0.737,1,11,0,0,1930-01-01,moderato,medium
Tsoupra to mantili sou,['Roza Eskenazi'],193013.0,0.903,0.364,0.62,0.0487,0.211,-7.334,0.0713,168.609,0.699,1,9,0,0,1930-01-01,presto,medium
Rafaelillo,['Raquel Meller'],134870.0,0.982,0.4,0.402,1.81E-5,0.258,-3.186,0.0337,87.421,0.352,0,4,0,0,1930-01-01,lento,short
Kar Kathay Korechho Eto,['Abhayapada Chatterjee'],182440.0,0.996,0.535,0.0875,0.812,0.312,-19.799,0.1,67.606,0.64,1,8,0,0,1930-12-01,lento,medium
Lig Lig Lé,['Castro Barbosa'],202961.0,0.92,0.775,0.389,0.00157,0.0892,-12.113,0.0633,120.825,0.833,0,3,2,0,1930-06-14,presto,medium
La Viajera Perdida - Remasterizado,['Ignacio Corsini'],141307.0,0.99,0.695,0.119,1.91E-4,0.104,-19.459,0.224,130.077,0.693,0,9,0,0,1930-06-21,presto,short
There Will Never Be Another You,['Robert Francis'],177767.0,0.819,0.52,0.262,0.00219,0.0863,-8.979,0.0781,171.948,0.418,1,10,1,0,1930-01-01,presto,short
Anatolitisa,"['Nikos Gounaris', 'Fotis Polimeris']",211187.0,0.985,0.343,0.183,0.924,0.111,-20.057,0.0375,142.181,0.41,1,7,1,0,1930-01-01,presto,medium
Flor de Pajonal - Remasterizado,['Ignacio Corsini'],128533.0,0.973,0.659,0.244,0.079,0.11,-14.847,0.25,147.865,0.938,1,1,0,0,1930-06-21,presto,short
Apriendan los Pedigueños - Remasterizado,"['Francisco Canaro', 'Charlo']",210000.0,0.993,0.73,0.476,0.616,0.404,-8.154,0.385,152.457,0.961,1,8,0,0,1930-12-05,presto,medium
Karotseris,['ANTONIS NTALGKAS'],193000.0,0.963,0.606,0.478,0.341,0.0637,-8.272,0.0588,100.048,0.89,1,6,0,0,1930-01-01,moderato,medium
Στρίβε λόγια,['Γιώργος Καρράς'],239387.0,0.878,0.623,0.414,4.72E-5,0.189,-12.663,0.0426,126.803,0.687,1,0,0,0,1930-01-01,presto,medium
Entre un Cubano y un San Martín - Remasterizado,"['Francisco Canaro', 'Charlo']",189493.0,0.992,0.788,0.269,0.748,0.213,-10.633,0.0807,109.109,0.961,1,8,0,0,1930-12-05,moderato,medium
Cidade Maravilhosa,"['André Filho', 'Aurora Miranda']",164284.0,0.98,0.614,0.441,8.58E-6,0.119,-4.514,0.12,138.304,0.895,1,8,8,0,1930-06-14,presto,short
Todo Es Para Ti,"['Margarita Cueto', 'Juan Arvizu']",178077.0,0.964,0.485,0.193,1.43E-5,0.154,-10.159,0.0957,68.534,0.681,1,5,0,0,1930-01-01,lento,short
Mia Ginaika Perase,"['Petros Epitropakis', 'Antonis Kalampousis']",191840.0,0.995,0.487,0.409,0.00484,0.351,-10.106,0.0432,98.696,0.62,1,10,0,0,1930-01-01,moderato,medium
Dans Ma Péniche,['Alibert'],172200.0,0.987,0.683,0.392,0.0431,0.401,-13.34,0.449,112.947,0.853,1,4,0,0,1930-01-01,moderato,short
Se gelasa,['Stellakis Perpiniadis'],208427.0,0.992,0.486,0.252,0.891,0.124,-11.067,0.0417,92.223,0.61,1,0,0,0,1930-01-01,moderato,medium
Just Because,['Robert David Hall'],211373.0,0.404,0.763,0.509,8.93E-5,0.339,-8.113,0.0359,109.067,0.754,1,7,0,0,1930-01-01,moderato,medium
Rapsodia Andaluza,"['José Marín', 'Vicente Gomez', 'Guillermo Gomez']",185992.0,0.982,0.413,0.241,0.939,0.118,-22.834,0.0371,131.781,0.519,0,3,0,0,1930-01-01,presto,medium
San Pio Krasi,['Mixalis Thomakos'],207187.0,0.995,0.387,0.427,0.0,0.0755,-9.254,0.0414,121.226,0.279,1,0,0,0,1930-01-01,presto,medium
Dodeka xronon koritsi,['Rita Ampatzi'],188813.0,0.99,0.693,0.44,0.937,0.127,-12.3,0.0424,124.928,0.956,0,7,0,0,1930-01-01,presto,medium
The Firebird: VI Danse Infernale of King Kastchei and Demons,"['Igor Stravinsky', 'Walter Straram Concerts Orchestra']",232813.0,0.967,0.36,0.318,0.791,0.185,-15.734,0.0577,82.182,0.381,1,4,0,0,1930-01-01,lento,medium
Neva Rasr Manes,['Kostas Roukounas'],30000.0,0.995,0.462,0.267,6.79E-4,0.364,-10.877,0.0336,137.435,0.761,1,6,0,0,1930-01-01,presto,short
Ta asimenia sou tsaprakia,['Dimitris Atraidis'],183360.0,0.98,0.598,0.373,0.00517,0.0964,-9.168,0.0611,117.352,0.884,1,8,0,0,1930-01-01,moderato,medium
Βασίλω Καλαματιανή,['Αντώνης Διαμαντίδης'],186893.0,0.987,0.421,0.332,0.0484,0.423,-10.65,0.0485,95.315,0.483,1,4,0,0,1930-01-01,moderato,medium
Camuati - Instrumental (Remasterizado),['Francisco Canaro'],195000.0,0.983,0.838,0.118,1.8E-5,0.104,-10.817,0.0658,113.122,0.745,0,5,0,0,1930-11-20,moderato,medium
No Me Fastidies Más - Remasterizado,"['Francisco Canaro', 'Charlo']",186507.0,0.991,0.484,0.309,0.487,0.421,-7.278,0.226,207.672,0.813,1,3,0,0,1930-11-12,presto,medium
Oles Oi Paparounes,"['Giorgos Papasideris', 'Klarino G. Anestopoulos']",210520.0,0.974,0.569,0.46,0.0174,0.106,-8.796,0.0322,78.591,0.744,1,7,0,0,1930-01-01,lento,medium
H Anoiksis,['Dimitris Gkogkos'],195200.0,0.995,0.575,0.537,0.872,0.34,-9.674,0.0389,113.716,0.707,1,3,0,0,1930-01-01,moderato,medium
Βραϊλα,['Μαρίκα Παπαγκίκα'],237453.0,0.933,0.464,0.261,6.04E-5,0.307,-12.189,0.0391,127.196,0.709,1,4,0,0,1930-01-01,presto,medium
Colineta - Remasterizado,['Ignacio Corsini'],131640.0,0.988,0.703,0.271,0.465,0.111,-19.943,0.0821,62.481,0.813,1,9,0,0,1930-06-21,lento,short
O ksenixtis,['Stellakis Perpiniadis'],197627.0,0.991,0.447,0.367,0.705,0.0931,-9.607,0.0457,113.622,0.88,0,11,0,0,1930-01-01,moderato,medium
Muñequita (Taquirari),"['Conjunto Gilberto Rojas', 'Raul Shaw Moreno']",134113.0,0.993,0.522,0.247,0.0735,0.142,-15.781,0.0538,83.233,0.573,0,2,0,0,1930-01-01,lento,short
"Duérmete, Mi Clavel",['Raquel Meller'],233213.0,0.996,0.438,0.0452,0.00569,0.1,-14.279,0.087,70.121,0.251,1,0,0,0,1930-01-01,lento,medium
Oloi oi rempetes tou ntounia,['Markos Vamvakaris'],194013.0,0.92,0.606,0.447,0.0204,0.091,-9.443,0.037,147.714,0.825,1,1,0,0,1930-01-01,presto,medium
Tzatzas,['Giorgos Papasideris'],192453.0,0.985,0.309,0.455,0.449,0.213,-11.296,0.0621,80.087,0.258,1,3,0,0,1930-01-01,lento,medium
Mpaglamades,['ANTONIS NTALGKAS'],190813.0,0.987,0.61,0.293,0.773,0.148,-11.815,0.0641,134.864,0.914,0,1,0,0,1930-01-01,presto,medium
To mparmperaki,['Giorgos Mpatis'],201160.0,0.983,0.645,0.345,0.243,0.111,-9.037,0.0609,119.132,0.638,0,7,0,0,1930-01-01,moderato,medium
El Desfile de Damas - Remasterizado,"['Francisco Canaro', 'Luis Diaz']",172000.0,0.853,0.336,0.394,5.77E-4,0.109,-7.035,0.108,172.761,0.557,1,1,0,0,1930-11-20,presto,short
Rast Gkazeli,['Roza Eskenazi'],199107.0,0.886,0.25,0.43,0.508,0.235,-11.131,0.0338,140.419,0.681,1,3,0,0,1930-01-01,presto,medium
La mina del ford,['Carlos Gardel'],121173.0,0.991,0.634,0.28,0.0179,0.185,-15.624,0.449,137.94,0.819,1,10,1,0,1930-08-18,presto,short
