name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
The Update - Remastered 2009,['Beastie Boys'],195533.0,0.391,0.726,0.933,0.0374,0.399,-5.967,0.131,157.383,0.874,1,7,35,1,1994-05-23,presto,medium
End of a Century - 2012 Remaster,['Blur'],165840.0,0.211,0.446,0.686,0.0,0.205,-7.348,0.0303,80.571,0.493,1,7,48,0,1994-04-25,lento,short
Whose Fist Is This Anyway?,['Prong'],281400.0,1.85E-4,0.596,0.942,0.0222,0.149,-5.565,0.0387,139.809,0.662,1,5,36,0,1994-01-01,presto,medium
Good Times,['Edie Brickell'],189827.0,0.44,0.562,0.314,1.1E-5,0.106,-15.213,0.0298,166.847,0.571,0,10,34,0,1994-01-01,presto,medium
Soon As I Get Paid,"\"[\"\"Keb' Mo'\"\"]\"",277693.0,0.274,0.731,0.73,0.00358,0.256,-8.434,0.0783,110.952,0.579,0,11,37,0,1994-01-01,moderato,medium
Bedtime Story,['Madonna'],292907.0,0.831,0.712,0.612,0.441,0.118,-12.74,0.0441,112.028,0.526,1,0,41,0,1994-10-25,moderato,medium
Evergreen,['Luther Vandross'],234573.0,0.637,0.286,0.388,7.57E-4,0.0914,-10.804,0.0274,98.31,0.141,1,4,36,0,1994-09-20,moderato,medium
My Way Down,['Chris Duarte'],276560.0,0.0174,0.608,0.97,0.131,0.0933,-4.943,0.0465,98.307,0.617,0,6,36,0,1994-09-29,moderato,medium
Plume - Remastered,['The Smashing Pumpkins'],217822.0,3.57E-4,0.398,0.727,0.539,0.645,-7.931,0.0317,145.665,0.37,1,0,35,1,1994-01-01,presto,medium
Sad Song - Remastered,['Oasis'],269468.0,0.55,0.518,0.54,0.0,0.389,-7.416,0.0307,117.878,0.173,0,8,32,0,1994-08-29,moderato,medium
Dead This Time,['Bounty Killer'],217173.0,0.442,0.761,0.64,0.0,0.0749,-12.282,0.352,90.108,0.891,1,4,36,0,1994-01-01,moderato,medium
Brazos de Sol,['Alejandro Filio'],230533.0,0.868,0.549,0.0843,9.06E-6,0.0975,-17.591,0.0396,149.813,0.539,1,0,54,0,1994-03-01,presto,medium
Broken Man,['Corrosion Of Conformity'],293373.0,0.0608,0.401,0.956,7.12E-4,0.122,-6.009,0.0635,125.829,0.533,1,7,34,0,1994-09-26,presto,medium
Sleepwalker's Serenade - 1994 Remaster,['Count Basie'],217600.0,0.571,0.634,0.228,0.662,0.154,-13.676,0.0295,113.145,0.686,0,5,36,0,1994-02-28,moderato,medium
King Of Swing,['Big Bad Voodoo Daddy'],298600.0,0.0743,0.658,0.798,6.68E-4,0.355,-5.505,0.0546,114.284,0.729,0,7,36,0,1994-01-01,moderato,medium
Reeko,['NOFX'],185427.0,0.00129,0.493,0.495,0.00106,0.0581,-8.744,0.045,131.568,0.914,1,0,38,0,1994-07-19,presto,medium
She Thinks His Name Was John,['Reba McEntire'],263120.0,0.842,0.438,0.182,0.0,0.0796,-11.989,0.0344,128.754,0.139,1,0,32,0,1994-04-26,presto,medium
Sweet Sensation,['Eddie Lovette'],238773.0,0.0693,0.759,0.489,0.0554,0.0508,-11.841,0.0554,113.593,0.966,1,8,45,0,1994-08-23,moderato,medium
Organ Grinder,['Marilyn Manson'],262640.0,0.00421,0.598,0.969,0.409,0.368,-5.082,0.052,94.879,0.25,1,9,35,1,1994-01-01,moderato,medium
"Life, in a Nutshell",['Barenaked Ladies'],194133.0,0.0542,0.608,0.898,6.4E-6,0.218,-7.803,0.0392,158.372,0.948,1,5,34,0,1994-08-12,presto,medium
Alright Hear This - Remastered 2009,['Beastie Boys'],186773.0,0.0545,0.777,0.921,2.51E-4,0.378,-6.989,0.278,101.541,0.689,0,10,35,1,1994-05-23,moderato,medium
This Is The Shack,"['Warren G', 'Dove Shack']",245400.0,0.0571,0.592,0.724,0.0,0.319,-8.681,0.235,180.25,0.688,1,7,37,1,1994-06-07,presto,medium
Space-Dye Vest,['Dream Theater'],449107.0,0.174,0.564,0.615,0.179,0.199,-8.957,0.0293,101.888,0.0814,0,2,46,0,1994-10-03,moderato,long
Peer Gynt Suite No.2 op. 55 Solveig's Song (Andante-Allegretto tranquillamente),['Academy of St. Martin in the Fields'],314640.0,0.969,0.113,0.0159,0.875,0.0578,-31.894,0.0459,93.219,0.0359,0,9,42,0,1994-01-01,moderato,long
Moe Cheese,['Bone Thugs-N-Harmony'],272827.0,3.03E-5,0.729,0.567,0.262,0.177,-7.431,0.0296,137.962,0.367,1,7,32,1,1994-06-21,presto,medium
Soul Suckin' Jerk,['Beck'],236400.0,0.0187,0.714,0.752,0.488,0.102,-9.069,0.213,79.984,0.608,1,1,35,0,1994-03-01,lento,medium
Insanity,['Oingo Boingo'],478707.0,0.0505,0.661,0.838,6.47E-5,0.119,-8.787,0.0466,128.93,0.362,0,8,34,0,1994-05-13,presto,long
Just Playing (Dreams) - 2005 Remaster,['The Notorious B.I.G.'],163467.0,0.515,0.769,0.673,0.0,0.119,-5.063,0.385,177.784,0.688,0,6,36,1,1994-09-13,presto,short
Dying Degree,['NOFX'],110795.0,2.13E-6,0.308,0.95,0.0157,0.156,-8.342,0.104,97.381,0.411,0,4,37,0,1994-07-19,moderato,short
Tranquillity - Remastered 1994,['Bobby Hutcherson'],303160.0,0.979,0.299,0.0272,0.682,0.0887,-21.701,0.0567,178.156,0.0526,0,2,37,0,1994-01-01,presto,long
Heaven's Not Overflowing,['Corrosion Of Conformity'],301533.0,5.53E-5,0.32,0.902,0.49,0.23,-5.633,0.0583,77.268,0.53,1,0,34,0,1994-09-26,lento,long
Punk Guy,['NOFX'],68960.0,3.09E-5,0.352,0.871,2.22E-4,0.136,-7.885,0.101,97.932,0.558,1,0,37,0,1994-07-19,moderato,short
Beautiful People,['Rusted Root'],250760.0,0.766,0.44,0.172,9.15E-5,0.112,-12.748,0.0265,89.383,0.105,1,7,30,0,1994-01-01,lento,medium
Put Your Lovin' Through the Test (feat. Roger Troutman),"['Keith Sweat', 'Roger']",274707.0,0.0105,0.715,0.751,0.0,0.0501,-6.334,0.0438,116.637,0.544,0,9,32,0,1994-06-28,moderato,medium
(They Long To Be) Close To You,['The Cranberries'],161667.0,0.638,0.406,0.317,6.83E-5,0.0564,-11.474,0.0292,52.679,0.347,1,7,43,0,1994-10-03,lento,short
If I Only Had A Brain,['MC 900 Ft. Jesus'],226000.0,0.13,0.817,0.663,0.0252,0.082,-8.943,0.0486,102.025,0.818,0,5,32,0,1994-01-01,moderato,medium
Stab,['Built To Spill'],329507.0,0.00283,0.288,0.782,0.411,0.339,-8.283,0.0397,99.109,0.397,1,0,33,0,1994-09-13,moderato,long
Trópico de cáncer,['Café Tacvba'],278573.0,0.447,0.607,0.485,3.48E-4,0.0588,-11.155,0.0538,191.886,0.678,1,9,45,0,1994-07-20,presto,medium
Sister Don't Cry,['Collective Soul'],242227.0,0.413,0.629,0.277,0.0312,0.124,-16.774,0.0304,79.841,0.404,1,9,34,0,1994-03-22,lento,medium
我願意 - 管弦樂版,['Faye Wong'],270667.0,0.939,0.275,0.306,0.00116,0.111,-9.448,0.0334,117.513,0.168,1,2,43,0,1994-01-01,moderato,medium
Brahms Lullaby,['Kenny G'],196107.0,0.954,0.257,0.188,0.295,0.142,-13.29,0.0367,78.633,0.147,1,3,33,0,1994-10-31,lento,medium
Head Down,['Soundgarden'],369773.0,1.35E-4,0.413,0.825,0.252,0.108,-6.347,0.0346,83.185,0.565,0,5,38,0,1994-03-09,lento,long
The Downward Spiral,['Nine Inch Nails'],236893.0,0.974,0.483,0.345,0.945,0.0951,-17.434,0.0384,101.854,0.198,1,2,31,1,1994-01-01,moderato,medium
Dreaming in Metaphors,['Seal'],351827.0,0.34,0.601,0.695,6.01E-4,0.0704,-10.21,0.0367,90.005,0.468,0,9,39,0,1994-05-31,moderato,long
Drunken Lazy Bastard,['The Mahones'],207973.0,0.172,0.458,0.987,3.97E-6,0.15,-3.135,0.047,153.759,0.935,1,7,39,0,1994-01-01,presto,medium
Dogman,"\"[\"\"King's X\"\"]\"",241573.0,2.62E-4,0.543,0.891,3.78E-4,0.165,-7.084,0.0431,142.634,0.393,1,11,36,0,1994-01-01,presto,medium
Futterman's Rule - Remastered 2009,['Beastie Boys'],222213.0,0.00725,0.53,0.91,0.773,0.186,-7.298,0.0451,166.239,0.862,0,10,35,1,1994-05-23,presto,medium
Nostalgia - Live,['Yanni'],346267.0,0.862,0.14,0.492,0.0578,0.701,-10.327,0.0445,74.607,0.0847,0,11,40,0,1994-02-21,lento,long
Me Acuerdo,['Vico C'],349053.0,0.174,0.579,0.458,0.0,0.0691,-8.522,0.0617,172.171,0.429,0,1,46,1,1994-01-01,presto,long
Between an Old Memory and Me,['Travis Tritt'],245467.0,0.111,0.554,0.532,4.2E-4,0.156,-7.18,0.0241,76.049,0.173,1,5,32,0,1994-01-01,lento,medium
Shambala - Remastered 2009,['Beastie Boys'],220520.0,0.326,0.573,0.672,0.945,0.156,-14.889,0.066,116.838,0.463,1,0,37,0,1994-05-23,moderato,medium
Tom Ames' Prayer,['Robert Earl Keen'],203973.0,0.387,0.505,0.518,0.0,0.102,-10.188,0.0415,94.518,0.759,1,7,30,0,1994-01-01,moderato,medium
Ballero,['War'],203427.0,0.45,0.745,0.712,0.664,0.359,-11.675,0.0326,122.595,0.724,1,9,30,0,1994-01-01,presto,medium
The Box,['Randy Travis'],200987.0,0.0408,0.597,0.296,2.85E-4,0.101,-14.446,0.0313,79.574,0.495,1,9,33,0,1994-04-26,lento,medium
Jimi Thing,['Dave Matthews Band'],357173.0,0.0381,0.612,0.762,0.0,0.25,-6.981,0.0407,98.372,0.622,1,2,30,0,1994-09-27,moderato,long
愛江山更愛美人,['李麗芬'],319667.0,0.0747,0.525,0.559,1.25E-4,0.359,-11.179,0.0535,158.209,0.573,1,7,39,0,1994-01-22,presto,long
Cacophony,['blink-182'],185707.0,2.0E-4,0.34,0.7,2.44E-4,0.148,-9.685,0.0342,125.824,0.727,1,0,37,0,1995-01-01,presto,medium
Wisdom Body (feat. Ghostface Killah),"['Raekwon', 'Ghostface Killah']",158400.0,0.091,0.785,0.551,4.34E-4,0.227,-5.329,0.229,81.999,0.244,1,11,35,1,1995-01-01,lento,short
Zoom - Remasterizado 2007,['Soda Stereo'],206307.0,0.0759,0.693,0.823,0.185,0.0574,-6.433,0.0292,93.923,0.949,1,4,55,0,1995-10-09,moderato,medium
A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,['Dream Theater'],1388720.0,5.75E-4,0.306,0.806,0.031,0.103,-6.63,0.0562,115.709,0.225,0,4,44,0,1995-08-29,moderato,long
Pellizcando El Animal,['Los Tucanes De Tijuana'],171507.0,0.111,0.624,0.538,0.0,0.0542,-7.067,0.0465,200.753,0.971,1,7,36,0,1995-06-20,presto,short
Goldeneye,['Tina Turner'],288400.0,0.00456,0.653,0.51,3.55E-4,0.073,-10.59,0.0266,102.021,0.373,0,11,48,0,1995-01-01,moderato,medium
Ahab The Arab,['Ray Stevens'],262333.0,0.476,0.639,0.59,2.44E-5,0.461,-9.55,0.256,174.416,0.798,1,7,34,0,1995-03-18,presto,medium
Supervixen,['Garbage'],235800.0,2.08E-4,0.448,0.605,0.0642,0.669,-4.497,0.028,87.198,0.518,1,11,31,0,1995-01-01,lento,medium
The End Of Understanding,['The Highwaymen'],163253.0,0.13,0.607,0.588,0.0333,0.0983,-7.411,0.0418,118.859,0.697,1,8,36,0,1995-01-01,moderato,short
West Up!,"['Wc And The Maad Circle', 'Mack 10', 'Ice Cube']",284267.0,0.261,0.843,0.837,0.0,0.222,-5.37,0.267,89.095,0.774,1,7,35,1,1995-01-01,lento,medium
Falta Tanto Amor,['Enrique Iglesias'],236000.0,0.189,0.4,0.497,8.01E-5,0.139,-9.807,0.0276,72.507,0.339,1,2,43,0,1995-11-21,lento,medium
Las Nubes,['Little Joe & La Familia'],294533.0,0.669,0.525,0.349,4.06E-4,0.312,-12.104,0.0298,104.902,0.67,1,7,32,0,1995-01-01,moderato,medium
Distortion To Static,['The Roots'],258107.0,0.0516,0.878,0.57,6.37E-5,0.688,-7.888,0.327,89.992,0.557,0,10,36,0,1995-01-17,lento,medium
Lookout Weekend,['Debbie Deb'],374933.0,0.0961,0.827,0.84,0.0174,0.107,-8.47,0.101,127.24,0.855,1,1,32,0,1995-11-21,presto,long
Mr. Mom,['Lonestar'],208733.0,0.0531,0.514,0.793,0.0,0.106,-4.905,0.0418,172.015,0.703,1,10,32,0,1995-01-01,presto,medium
Goodie Bag,['Goodie Mob'],265107.0,0.2,0.746,0.532,1.18E-5,0.122,-10.544,0.474,179.11,0.552,1,7,33,1,1995-11-06,presto,medium
Little Sister,['Jewel'],151267.0,0.884,0.424,0.233,0.0,0.867,-13.422,0.0442,112.775,0.485,1,7,35,0,1995-02-28,moderato,short
Today I Started Loving You Again,['Merle Haggard'],227867.0,0.711,0.689,0.198,0.0288,0.116,-15.72,0.0305,92.936,0.359,1,5,35,0,1995-01-01,moderato,medium
Pump Me Up,['Krosfyah'],285653.0,0.153,0.74,0.821,0.0,0.0601,-11.972,0.0404,108.878,0.958,1,5,38,0,1995-01-01,moderato,medium
P. Control,['Prince'],359480.0,0.132,0.83,0.966,0.0,0.0777,-2.836,0.158,107.415,0.213,1,1,36,1,1995-09-26,moderato,long
"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2","['James Brown', 'The Original J.B.s']",318800.0,0.273,0.833,0.661,1.49E-4,0.294,-7.595,0.101,108.314,0.858,0,10,60,0,1995-04-16,moderato,long
Not An Easy Road,['Buju Banton'],239867.0,0.0665,0.777,0.747,0.0,0.0426,-9.391,0.0556,138.127,0.925,1,9,36,0,1995-01-01,presto,medium
All the Umbrellas in London,['The Magnetic Fields'],198573.0,0.237,0.496,0.816,0.859,0.0469,-8.469,0.0416,93.014,0.702,1,7,35,0,1995-09-19,moderato,medium
Amaneci Entre Tus Brazos - En Vivo,['Luis Miguel'],150600.0,0.732,0.248,0.371,0.0,0.699,-10.111,0.0342,196.07,0.324,1,10,46,0,1995-10-13,presto,short
Disorder and Disarray,['Rancid'],169427.0,6.6E-4,0.283,0.91,0.0105,0.298,-6.11,0.0718,173.765,0.936,0,10,37,0,1995-08-15,presto,short
"Symphony No. 5 in C Minor, Op. 67: 4. Allegro","['Ludwig van Beethoven', 'Wiener Philharmoniker', 'Carlos Kleiber']",650533.0,0.949,0.24,0.338,0.829,0.364,-13.37,0.0361,80.051,0.315,1,0,41,0,1995-01-01,lento,long
Junto A La Mujer Que Amo,"['Marco Antonio Solís', 'Los Bukis']",221773.0,0.238,0.711,0.477,3.03E-5,0.341,-13.146,0.0253,101.898,0.724,1,0,37,0,1995-01-01,moderato,medium
Can't You See - Original Version,"['Total', 'The Notorious B.I.G.']",293907.0,0.0901,0.749,0.572,2.14E-4,0.364,-10.076,0.0508,86.266,0.831,0,8,35,1,1995-01-01,lento,medium
Bob,['Macka B'],235032.0,0.205,0.891,0.331,3.55E-4,0.0904,-11.327,0.302,139.719,0.944,0,1,39,0,1995-01-01,presto,medium
No Puedo Más,['Los Tigres Del Norte'],179773.0,0.317,0.601,0.48,1.41E-6,0.0893,-11.134,0.307,197.593,0.965,1,0,39,0,1995-01-01,presto,short
No One Else,['Junmai'],173625.0,1.13E-4,0.336,0.638,0.724,0.0341,-6.664,0.0592,129.928,0.27,1,1,31,0,1995-07-08,presto,short
Ben Wah Balls,['blink-182'],235667.0,9.27E-4,0.382,0.72,0.00231,0.166,-12.263,0.0623,110.149,0.556,1,2,36,0,1995-01-01,moderato,medium
Youngstown,['Bruce Springsteen'],232533.0,0.718,0.587,0.172,3.89E-4,0.111,-14.931,0.0341,142.803,0.411,1,0,41,0,1995-11-21,presto,medium
Seal My Fate,['Belly'],243600.0,0.00405,0.547,0.754,0.0235,0.109,-9.057,0.0384,154.661,0.801,1,9,31,0,1995-02-10,presto,medium
Does My Breath Smell?,['blink-182'],158093.0,0.00199,0.369,0.839,0.0,0.0625,-8.095,0.0765,81.369,0.719,1,0,37,0,1995-01-01,lento,short
Striving for Perfection,['Raekwon'],104133.0,0.849,0.463,0.282,0.0,0.419,-16.435,0.227,89.599,0.921,0,4,35,1,1995-01-01,lento,short
One by One,['Cher'],302427.0,0.0113,0.639,0.763,3.34E-5,0.401,-5.333,0.0248,110.977,0.603,0,0,31,0,1995-11-06,moderato,long
Wake up Boo!,['The Boo Radleys'],217867.0,0.0725,0.471,0.896,0.0,0.193,-6.701,0.105,144.838,0.555,1,6,51,0,1995-01-01,presto,medium
One Inch Man,['Kyuss'],210733.0,0.155,0.559,0.786,0.874,0.123,-9.437,0.0492,97.951,0.319,1,7,41,1,1995-05-30,moderato,medium
You Make Me Feel Like A Whore,['Everclear'],166733.0,0.0325,0.547,0.965,1.51E-6,0.0937,-4.899,0.0745,99.619,0.553,1,7,34,0,1995-01-01,moderato,short
Loco,['Tropicalísimo Apache'],156667.0,0.412,0.624,0.696,1.6E-5,0.156,-7.416,0.0335,104.895,0.654,1,2,31,0,1995-05-09,moderato,short
Hay Un Tren A Las Cinco,['Joan Sebastian'],189010.0,0.701,0.673,0.644,1.11E-6,0.0856,-7.909,0.0446,93.389,0.9,1,4,42,0,1995-01-01,moderato,medium
"I, Zombie",['White Zombie'],211667.0,2.84E-5,0.397,0.991,0.642,0.158,-6.114,0.253,154.328,0.0535,1,11,32,1,1995-01-01,presto,medium
Amsterdam,['Van Halen'],283867.0,7.42E-4,0.515,0.946,0.0424,0.34,-4.904,0.0527,86.953,0.716,0,6,32,0,1995-01-24,lento,medium
"\"Buzz - From \"\"Toy Story\"\"/Score\"",['Randy Newman'],100093.0,0.824,0.295,0.195,0.239,0.276,-16.099,0.0352,84.33,0.0755,1,2,37,0,1995-01-01,lento,short
Mad Blunted Jazz,['DJ Cam'],310413.0,0.318,0.768,0.632,0.489,0.234,-11.702,0.158,81.852,0.352,0,10,39,0,1995-01-01,lento,long
Damage,"\"[\"\"Ol' Dirty Bastard\"\"]\"",167867.0,0.0339,0.709,0.549,0.121,0.128,-10.805,0.613,98.457,0.662,1,11,36,1,1995-01-01,moderato,short
Playa Hata,"['Luniz', 'Teddy']",272627.0,0.0296,0.67,0.671,0.0,0.208,-7.934,0.206,84.162,0.688,1,1,35,1,1995-01-01,lento,medium
Bed for the Scraping,['Fugazi'],170440.0,0.0405,0.273,0.944,0.145,0.677,-7.036,0.069,175.939,0.498,1,0,35,0,1995-01-01,presto,short
Satellite,['Elliott Smith'],145787.0,0.141,0.421,0.207,0.00964,0.293,-17.967,0.031,136.859,0.43,1,7,32,0,1995-01-01,presto,short
El Caracol,"\"[\"\"Vaquero's Musical\"\"]\"",163875.0,0.396,0.853,0.739,0.0288,0.095,-4.389,0.146,139.099,0.9,1,10,36,0,1995-05-25,presto,short
Take Five,['Rico'],240160.0,1.59E-4,0.759,0.452,4.04E-5,0.0888,-11.827,0.15,148.292,0.697,0,0,44,0,1995-01-01,presto,medium
Sweet,['311'],195133.0,5.82E-4,0.701,0.534,0.00485,0.121,-7.326,0.0379,139.081,0.7,0,11,32,1,1995-07-11,presto,medium
Rock And Roll Is Dead,['Lenny Kravitz'],203933.0,3.43E-4,0.36,0.932,0.0314,0.111,-7.726,0.0565,185.926,0.805,1,2,44,0,1995-09-12,presto,medium
Too Much Time On My Hands,['Styx'],271933.0,0.147,0.77,0.568,0.0,0.404,-9.035,0.0455,131.097,0.934,0,11,34,0,1995-01-01,presto,medium
Somebody's Gonna Get Their Head Kicked In,"\"[\"\"Murphy's Law\"\"]\"",124360.0,0.0409,0.481,0.767,0.0,0.38,-13.939,0.0785,107.044,0.605,1,7,37,0,1995-01-01,moderato,short
This Time of Year,['Better Than Ezra'],244573.0,0.04,0.503,0.247,1.13E-6,0.207,-14.264,0.0286,87.267,0.413,1,7,33,0,1995-02-28,lento,medium
Ain't Nobody,['LL Cool J'],277440.0,0.0723,0.788,0.746,3.43E-6,0.279,-6.405,0.185,99.873,0.519,0,10,44,0,1995-11-20,moderato,medium
Único Entre Mil,['Grupo Libra'],226104.0,0.359,0.616,0.526,1.02E-5,0.0441,-7.495,0.0309,131.627,0.632,1,9,34,0,1995-06-14,presto,medium
I'm Looking Through You,['Steve Earle'],148493.0,0.258,0.596,0.452,4.41E-6,0.129,-9.335,0.0303,88.291,0.807,1,5,36,0,1995-01-01,lento,short
Rock 'N' Roll Nigger,['Marilyn Manson'],211600.0,1.1E-4,0.464,0.997,0.197,0.972,-4.659,0.0872,90.98,0.3,0,4,33,1,1995-01-01,moderato,medium
Grease Paint And Monkey Brains,['White Zombie'],229187.0,7.41E-6,0.475,0.91,0.814,0.16,-8.047,0.0686,146.744,0.583,1,6,32,0,1995-01-01,presto,medium
Tell It to My Heart,['Taylor Dayne'],219267.0,0.0471,0.678,0.959,6.39E-5,0.305,-8.806,0.0507,118.108,0.833,1,1,44,0,1995-11-06,moderato,medium
Techno Cumbia - Remix,['Selena'],284933.0,9.19E-4,0.868,0.617,0.0169,0.0721,-10.484,0.179,91.023,0.936,0,8,34,0,1995-01-01,moderato,medium
The Wars End,['Rancid'],113640.0,0.00762,0.341,0.95,9.14E-5,0.108,-5.18,0.0833,173.454,0.429,1,7,37,0,1995-08-15,presto,short
"\"Farewell - From \"\"Pocahontas\"\"/Score\"",['Alan Menken'],286880.0,0.969,0.0979,0.143,0.901,0.09,-13.806,0.0393,84.583,0.105,1,3,39,0,1995-01-01,lento,medium
There's No Me Without You,['The Manhattans'],217440.0,0.213,0.46,0.518,1.39E-6,0.0847,-11.574,0.0494,126.393,0.51,0,7,33,0,1995-10-30,presto,medium
This Is the Moment,['Anthony Warlow'],211960.0,0.645,0.354,0.494,3.83E-5,0.24,-8.295,0.0323,131.295,0.183,1,4,40,0,1995-01-24,presto,medium
Hypnotised - 2002 Digital Remaster,['Simple Minds'],353453.0,0.0197,0.488,0.799,0.00545,0.0898,-6.484,0.0807,167.884,0.553,1,7,49,0,1995-02-07,presto,long
Oppression,['Ben Harper'],178640.0,0.275,0.856,0.517,0.0254,0.107,-10.974,0.333,74.201,0.0803,1,2,41,0,1995-01-01,lento,short
Sometimes,['blink-182'],68933.0,2.9E-4,0.345,0.945,0.0277,0.277,-8.247,0.0424,105.55,0.909,1,0,37,1,1995-01-01,moderato,short
You Don't Care Nothin',['Rancid'],148333.0,0.00672,0.452,0.988,1.36E-4,0.404,-5.634,0.0722,167.98,0.673,1,0,37,0,1995-08-15,presto,short
"Franklin's Tower - Live at Pembroke Pines, FL, May 22, 1977",['Grateful Dead'],932533.0,0.622,0.666,0.357,0.491,0.705,-19.444,0.0325,105.534,0.748,1,2,32,0,1995-01-01,moderato,long
[Untitled] - Remastered,['Oasis'],44786.0,7.01E-5,0.284,0.7,0.781,0.27,-6.624,0.0499,142.896,0.205,1,10,32,0,1995-10-02,presto,short
Eres,['Grupo Bryndis'],221707.0,0.116,0.58,0.736,0.0633,0.307,-8.672,0.0529,169.695,0.931,0,11,36,0,1995-01-01,presto,medium
"\"Soldier's Mission - From \"\"Toy Story\"\"/Score\"",['Randy Newman'],89307.0,0.833,0.278,0.0847,0.906,0.115,-19.383,0.0339,159.231,0.0851,1,0,36,0,1995-01-01,presto,short
Love Me I'm a Liberal - Live Version,['Phil Ochs'],277633.0,0.453,0.491,0.269,0.0,0.686,-14.222,0.0841,96.382,0.442,1,4,34,0,1995-07-18,moderato,medium
Let The Good Times Roll,['Quincy Jones'],175733.0,0.315,0.611,0.704,0.0,0.385,-6.477,0.115,106.749,0.771,0,2,40,0,1995-01-01,moderato,short
Fuiste,['Gilda'],182973.0,0.534,0.841,0.902,1.53E-4,0.054,-5.114,0.0308,98.044,0.942,1,7,56,0,1995-07-06,moderato,medium
Mission Venice,['Nightmares On Wax'],170160.0,0.00124,0.882,0.481,0.82,0.102,-13.103,0.083,125.953,0.965,0,9,44,0,1995-09-25,presto,short
You Can't Lose Me,['Faith Hill'],232133.0,0.226,0.724,0.556,0.0,0.075,-9.619,0.0287,123.608,0.745,1,3,34,0,1995-08-18,presto,medium
Not Enough,['Van Halen'],312067.0,0.036,0.27,0.528,7.28E-6,0.13,-7.192,0.0345,159.24,0.285,1,5,33,0,1995-01-24,presto,long
That's Just What You Are,['Aimee Mann'],265400.0,0.0338,0.646,0.752,3.9E-4,0.0344,-8.357,0.0304,92.639,0.914,1,10,32,0,1995-01-01,moderato,medium
Pagaras,['Internacional Carro Show'],215600.0,0.371,0.734,0.569,0.00232,0.236,-9.02,0.0379,97.087,0.709,0,9,31,0,1995-01-06,moderato,medium
Jail,['DOWN'],317427.0,0.942,0.456,0.146,0.788,0.0945,-19.661,0.0379,100.126,0.207,0,6,37,0,1995-08-29,moderato,long
Friday Night,"['Scarface', 'CJ Mac']",218533.0,0.00725,0.653,0.906,0.0,0.0471,-4.179,0.305,172.384,0.731,1,2,35,1,1995-04-11,presto,medium
"Symphony No. 14 in A Major, K. 114: II. Andante","['Wolfgang Amadeus Mozart', 'Northern Chamber Orchestra', 'Nicholas Ward']",245533.0,0.961,0.257,0.0555,0.385,0.347,-27.176,0.0519,69.623,0.178,1,2,39,0,1995-04-07,lento,medium
愛相隨,['Wakin Chau'],215373.0,0.636,0.579,0.444,0.0,0.11,-9.455,0.0308,78.16,0.354,1,1,45,0,1995-07-07,lento,medium
La Fama De La Pareja,['Los Tigres Del Norte'],179120.0,0.457,0.836,0.481,1.6E-5,0.0849,-11.385,0.142,111.803,0.941,1,2,37,0,1995-01-01,moderato,short
Short Texas,"['DJ Screw', 'UGK']",273827.0,0.0435,0.746,0.562,0.0312,0.611,-10.699,0.0692,126.244,0.203,1,0,32,1,1995-08-01,presto,medium
Hail the Leaf,['DOWN'],208573.0,0.00118,0.365,0.94,0.0446,0.306,-5.831,0.0461,137.316,0.466,0,6,36,1,1995-08-29,presto,medium
Making Plans/Gathering the Clans [Braveheart - Original Sound Track],"['James Horner', 'London Symphony Orchestra']",111933.0,0.614,0.209,0.225,0.946,0.103,-18.534,0.0362,127.16,0.125,1,7,39,0,1995-01-01,presto,short
Aint Nobody,['Faith Evans'],312173.0,0.468,0.671,0.468,0.0,0.103,-7.379,0.0515,86.131,0.576,0,5,34,0,1995-01-01,lento,long
Single File,['Elliott Smith'],146453.0,0.11,0.615,0.299,6.76E-6,0.135,-14.674,0.0393,111.704,0.466,0,3,32,0,1995-01-01,moderato,short
Pagsubok,['Orient Pearl'],211933.0,0.43,0.412,0.36,4.16E-6,0.0877,-15.114,0.0337,141.265,0.249,1,1,47,0,1995-05-22,presto,medium
Save Your Generation,['Jawbreaker'],224200.0,0.01,0.503,0.885,8.38E-5,0.0989,-6.568,0.0751,157.127,0.562,1,11,33,0,1995-01-01,presto,medium
(The Infamous Prelude),['Mobb Deep'],132627.0,0.688,0.623,0.207,0.0,0.581,-21.814,0.87,104.068,0.919,1,10,39,1,1995-04-25,moderato,short
Ku'u Kika Kahiko (My Old Guitar),['Ozzie Kotani'],227240.0,0.931,0.565,0.228,0.841,0.109,-17.208,0.0417,136.212,0.111,1,11,33,0,1995-04-25,presto,medium
一生所愛,['Lowell Lo'],273667.0,0.86,0.535,0.3,0.567,0.113,-18.306,0.0285,104.26,0.227,0,4,42,0,1995-01-01,moderato,medium
Not Alone,['Patty Griffin'],272933.0,0.928,0.55,0.0329,6.22E-5,0.107,-16.247,0.0336,95.807,0.15,1,2,34,0,1996-01-01,moderato,medium
Section,['The Roots'],249013.0,0.135,0.767,0.463,6.88E-5,0.0875,-5.913,0.345,93.678,0.563,0,9,37,1,1996-09-24,moderato,medium
