name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
Roads,['Strangefolk'],267427.0,0.307,0.623,0.744,4.37E-4,0.278,-8.01,0.035,123.339,0.61,1,8,41,0,1997-01-01,presto,medium
E O Mai,"\"[\"\"Keali'i Reichel\"\"]\"",277440.0,0.957,0.426,0.13,0.134,0.109,-17.199,0.0317,79.66,0.396,1,5,43,0,1997-01-01,lento,medium
El Día De San Juan,"['Antonio Aguilar', 'Flor Silvestre']",182953.0,0.606,0.53,0.433,0.0,0.224,-4.402,0.0295,96.098,0.716,1,9,49,0,1997-06-19,moderato,medium
I Care About You,['Babyface'],305427.0,0.075,0.496,0.53,0.0,0.956,-7.716,0.0334,155.774,0.295,1,9,44,0,1997-11-25,presto,long
Pictures of You,['The Cure'],288027.0,0.00393,0.458,0.746,0.0135,0.102,-6.129,0.0315,172.781,0.624,1,9,41,0,1997-10-17,presto,medium
New Skin,['Incubus'],231093.0,3.83E-5,0.555,0.972,0.268,0.127,-5.893,0.06,125.118,0.602,0,4,46,0,1997-09-09,presto,medium
I'm Holdin' On To Love (To Save My Life),['Shania Twain'],206773.0,0.179,0.598,0.815,0.0,0.336,-7.535,0.0487,156.788,0.927,1,4,48,0,1997-11-04,presto,medium
La cita,['Chicos de Barrio'],234000.0,0.497,0.435,0.713,1.45E-6,0.0915,-5.37,0.0688,205.396,0.876,1,10,49,0,1997-04-09,presto,medium
I Will Come To You,['Hanson'],251293.0,0.0884,0.437,0.723,3.91E-5,0.113,-7.013,0.0471,139.765,0.344,1,1,52,0,1997-01-01,presto,medium
Stereo,['Pavement'],188293.0,0.172,0.718,0.658,4.45E-5,0.139,-7.392,0.0528,109.104,0.429,1,2,46,0,1997-01-01,moderato,medium
2 Wicky,['Hooverphonic'],284293.0,0.16,0.546,0.613,0.00403,0.13,-7.938,0.048,68.172,0.446,0,10,49,0,1997-04-15,lento,medium
Halls Of Illusions,['Insane Clown Posse'],260200.0,0.133,0.571,0.909,5.33E-6,0.25,-3.774,0.287,175.996,0.557,1,0,42,1,1997-01-01,presto,medium
I'll Always Love You,['Michael Johnson'],243173.0,0.91,0.489,0.102,4.02E-6,0.112,-14.775,0.0348,92.642,0.23,1,8,56,0,1997-08-15,moderato,medium
Buscándote,['Los Llayras'],248773.0,0.179,0.687,0.659,9.96E-6,0.147,-10.012,0.0994,168.936,0.83,1,9,48,0,1997-01-01,presto,medium
High,['Lighthouse Family'],310333.0,0.0994,0.664,0.622,0.0738,0.112,-8.505,0.0253,102.342,0.614,1,10,40,0,1997-01-01,moderato,long
Hungry,['Common'],153600.0,0.222,0.721,0.517,0.0,0.0757,-10.25,0.45,91.773,0.357,1,2,47,1,1997-09-30,moderato,short
Blackbird,['Brad Mehldau'],299040.0,0.897,0.45,0.21,0.854,0.0734,-18.862,0.0361,100.909,0.189,1,7,50,0,1997-01-28,moderato,medium
Lousy In Little League,['Brian Regan'],400733.0,0.826,0.538,0.444,0.0,0.946,-15.407,0.903,82.715,0.334,1,7,42,0,1997-10-28,lento,long
This Land is Your Land,['Woody Guthrie'],139693.0,0.962,0.606,0.0977,0.00148,0.126,-15.668,0.0451,105.593,0.551,1,3,45,0,1997-02-18,moderato,short
Rollin' & Scratchin',['Daft Punk'],448627.0,0.00108,0.822,0.791,0.621,0.0567,-4.87,0.0414,130.059,0.21,1,1,51,0,1997-01-16,presto,long
The Roof,['Mariah Carey'],314040.0,0.0694,0.551,0.563,5.25E-5,0.0775,-8.951,0.0284,95.108,0.201,0,10,48,0,1997-09-03,moderato,long
Be Not Afraid,['John Michael Talbot'],268840.0,0.857,0.216,0.26,0.116,0.1,-12.797,0.0309,143.433,0.186,1,7,45,0,1997-01-01,presto,medium
Dejame Entrar,['Mœnia'],229707.0,0.00184,0.714,0.751,0.588,0.0949,-15.693,0.044,130.072,0.738,1,5,56,0,1997-01-01,presto,medium
Certainly,['Erykah Badu'],283227.0,0.0779,0.717,0.394,0.0109,0.244,-9.891,0.193,71.074,0.179,1,7,46,0,1997-01-01,lento,medium
Rock This Country!,['Shania Twain'],262400.0,0.252,0.637,0.802,0.0,0.228,-5.794,0.0302,129.106,0.696,1,7,48,0,1997-11-04,presto,medium
Mascara,['Deftones'],225293.0,0.00273,0.472,0.446,0.0606,0.091,-7.416,0.0354,77.562,0.0456,0,5,45,0,1997-10-27,lento,medium
Phenomenon,['LL Cool J'],244733.0,3.31E-4,0.862,0.606,4.87E-6,0.0706,-8.136,0.276,105.972,0.485,1,7,53,1,1997-01-01,moderato,medium
Angelfuck,['Misfits'],97827.0,0.258,0.288,0.888,0.4,0.192,-9.334,0.052,176.52,0.177,1,2,44,1,1997-01-01,presto,short
No Puedo Olvidarme Ti,['MDO'],210521.0,0.204,0.712,0.797,1.75E-6,0.111,-6.496,0.0373,129.131,0.612,1,9,58,0,1997-01-01,presto,medium
Sweet Surrender,['Sarah McLachlan'],240613.0,0.00286,0.627,0.467,0.0,0.11,-9.81,0.0321,113.01,0.61,1,9,43,0,1997-08-29,moderato,medium
El Carretero,['Buena Vista Social Club'],208800.0,0.722,0.513,0.35,0.00423,0.126,-15.155,0.0493,170.162,0.598,1,9,54,0,1997-06-23,presto,medium
Alive,['Daft Punk'],316253.0,5.42E-5,0.723,0.716,0.905,0.072,-6.407,0.0437,128.701,0.0748,0,3,50,0,1997-01-16,presto,long
Midnight Moonlight,['Old & In The Way'],316360.0,0.333,0.424,0.454,0.778,0.753,-16.557,0.0351,128.827,0.646,1,2,41,0,1997-11-18,presto,long
Spill The Wine,"['Eric Burdon', 'War']",242067.0,0.377,0.818,0.528,0.0,0.131,-10.666,0.0716,120.368,0.896,0,2,44,0,1997-01-01,presto,medium
For Heavens Sake (feat. Cappadonna),"['Wu-Tang Clan', 'Cappadonna']",253707.0,0.089,0.524,0.855,0.0,0.279,-4.6,0.256,178.067,0.645,1,0,46,1,1997-06-03,presto,medium
Got My Mojo Working,['Muddy Waters'],173040.0,0.573,0.519,0.779,8.13E-5,0.286,-9.159,0.0648,113.487,0.888,1,4,50,0,1997-05-20,moderato,short
It Feels so Good,['Twista'],368027.0,0.617,0.666,0.701,0.0,0.141,-5.917,0.302,119.634,0.528,0,1,41,1,1997-01-01,moderato,long
Arrepentida,"\"[\"\"Adolescent's Orquesta\"\"]\"",251351.0,0.454,0.737,0.614,0.0,0.285,-11.871,0.0542,110.929,0.895,1,8,53,0,1997-01-01,moderato,medium
You'll Never Leave Harlan Alive,['Darrell Scott'],303020.0,0.612,0.491,0.179,0.0,0.113,-15.169,0.0423,144.244,0.28,0,2,41,0,1997-01-01,presto,long
Gone Till November,['Wyclef Jean'],207627.0,0.0956,0.674,0.536,4.53E-5,0.133,-7.957,0.0855,85.933,0.452,1,4,46,0,1997-01-01,lento,medium
Las Isabeles,['Los Marineros del Norte'],173493.0,0.31,0.708,0.803,2.11E-4,0.126,-4.073,0.0377,119.388,0.867,1,0,42,0,1997-01-01,moderato,short
A Friend,['KRS-One'],252893.0,0.158,0.723,0.872,0.0,0.376,-6.623,0.388,85.968,0.688,0,8,48,0,1997-05-20,lento,medium
Hellrazor,['2Pac'],255000.0,0.144,0.837,0.884,0.0,0.324,-4.182,0.152,98.033,0.454,1,8,47,1,1997-01-01,moderato,medium
Dangerous,['Busta Rhymes'],217640.0,0.0096,0.913,0.6,0.0,0.117,-8.446,0.202,103.268,0.764,0,11,43,1,1997-01-01,moderato,medium
"\"Overture - Mary Poppins - Instrumental / From \"\"Mary Poppins\"\" / Soundtrack Version\"","['Richard M. Sherman', 'Robert B. Sherman']",181827.0,0.769,0.321,0.262,0.141,0.111,-16.622,0.036,83.625,0.393,1,5,44,0,1997-01-01,lento,medium
The Storm Is Over Now,['Kirk Franklin'],346867.0,0.485,0.425,0.461,0.0,0.12,-6.567,0.0264,91.854,0.222,1,0,40,0,1997-01-01,moderato,long
The Meaning Of Life,['The Offspring'],176667.0,0.00894,0.257,0.965,4.79E-5,0.0703,-2.783,0.0714,169.031,0.553,1,0,51,0,1997-02-04,presto,short
"\"Main Titles - The Little Mermaid - From \"\"The Little Mermaid\"\"/Score\"",['Alan Menken'],86187.0,0.812,0.203,0.183,0.873,0.27,-16.966,0.0348,89.598,0.182,1,7,45,0,1997-01-01,lento,short
Witch Doctor - Radio Mix,['Cartoons'],186560.0,0.0839,0.873,0.942,7.85E-5,0.233,-6.398,0.0466,136.035,0.97,1,0,57,0,1998-09-24,presto,medium
Synthesizer (feat. George Clinton),"['OutKast', 'George Clinton']",311653.0,0.0109,0.629,0.66,0.0,0.491,-6.645,0.376,189.679,0.468,0,0,45,1,1998-09-29,presto,long
Walla Walla,['The Offspring'],177053.0,0.0199,0.499,0.94,3.5E-6,0.0741,-4.087,0.0873,173.549,0.881,1,0,53,0,1998-11-16,presto,short
Diamonds Are Forever,['Shirley Bassey'],161933.0,0.74,0.48,0.447,0.00437,0.0858,-10.962,0.036,96.771,0.255,0,4,55,0,1998-01-01,moderato,short
Look Thru My Eyes,['DMX'],230427.0,0.243,0.904,0.642,0.0,0.133,-8.495,0.273,95.755,0.718,0,10,44,1,1998-05-01,moderato,medium
Don't Let the Sun Go Down on Me,"['George Michael', 'Elton John']",346813.0,0.494,0.435,0.547,0.0,0.544,-8.092,0.0287,135.453,0.26,1,0,65,0,1998-11-09,presto,long
"Cold, Cold Heart",['Hank Williams'],163240.0,0.898,0.574,0.164,0.0,0.167,-12.076,0.0366,113.004,0.522,1,2,46,0,1998-09-22,moderato,short
Erase / Rewind,['The Cardigans'],218505.0,5.04E-4,0.743,0.697,0.0126,0.106,-6.079,0.0276,103.642,0.585,0,11,60,0,1998-01-01,moderato,medium
Mechanical Animals,['Marilyn Manson'],273373.0,4.61E-5,0.435,0.913,2.15E-4,0.157,-6.3,0.0577,134.881,0.219,0,4,49,1,1998-09-14,presto,medium
God Bless The Dead,['2Pac'],262200.0,0.0832,0.825,0.762,1.02E-5,0.0753,-4.81,0.26,95.965,0.603,1,2,43,1,1998-01-01,moderato,medium
All for the Love,['The LOX'],213827.0,0.01,0.647,0.729,0.0,0.0997,-6.991,0.318,174.054,0.533,0,4,44,1,1998-01-13,presto,medium
Eventide,['Michael Hoppé'],271893.0,0.968,0.101,0.0712,0.962,0.109,-24.396,0.044,89.266,0.0391,0,2,48,0,1998-02-01,lento,medium
Mind,['System Of A Down'],376107.0,0.00443,0.434,0.668,0.116,0.111,-6.123,0.0985,143.18,0.0369,1,7,47,1,1998-01-01,presto,long
My Way (with Paul Anka),"['Julio Iglesias', 'Paul Anka']",263907.0,0.65,0.343,0.314,1.64E-4,0.109,-10.809,0.0302,77.779,0.125,1,8,54,0,1998-09-05,lento,medium
BACK ON THE ROCKS,['MEGA NRG MAN'],288000.0,3.74E-4,0.477,0.995,0.00477,0.0953,-3.316,0.0415,156.047,0.587,1,0,49,0,1998-07-29,presto,medium
Mexicola,['Queens of the Stone Age'],295632.0,0.00359,0.437,0.895,0.123,0.0755,-4.64,0.0304,109.113,0.468,1,0,49,0,1998-09-22,moderato,medium
Me Against The World,"['2Pac', 'Dramacydal']",278493.0,0.0254,0.791,0.821,0.0299,0.228,-3.441,0.236,91.89,0.782,1,6,43,1,1998-01-01,moderato,medium
Carrera A Muerte,['Joan Sebastian'],200017.0,0.572,0.77,0.461,0.0,0.0872,-5.394,0.0376,122.372,0.88,1,0,50,0,1998-12-04,presto,medium
Move It On Over,['Hank Williams'],163427.0,0.934,0.736,0.415,7.09E-5,0.125,-9.803,0.0394,83.334,0.904,1,4,45,0,1998-09-22,lento,short
Tres Regalos,['Los Dandys'],175253.0,0.751,0.588,0.508,1.16E-6,0.131,-7.785,0.0395,98.451,0.66,0,5,55,0,1998-01-26,moderato,short
The King Is Gone (So Are You),['George Jones'],201293.0,0.447,0.755,0.279,0.0,0.0575,-14.788,0.0328,116.821,0.405,1,7,43,0,1998-07-14,moderato,medium
Mentira,['Manu Chao'],277013.0,0.474,0.604,0.579,8.9E-6,0.531,-8.3,0.045,75.942,0.793,0,5,59,0,1998-10-06,lento,medium
My Niggas,['DMX'],87333.0,0.0112,0.759,0.449,0.0,0.167,-9.938,0.43,91.658,0.287,0,4,44,1,1998-01-01,moderato,short
Movin' On,['Mýa'],270267.0,0.236,0.739,0.569,0.00571,0.0815,-9.641,0.0985,90.456,0.612,0,1,43,0,1998-01-01,moderato,medium
El Precio,['Joan Sebastian'],212741.0,0.551,0.569,0.421,0.0,0.231,-4.099,0.0317,153.54,0.706,1,5,50,0,1998-12-04,presto,medium
How Do U Want It - Edit,"['2Pac', 'K-Ci & JoJo']",239160.0,0.018,0.871,0.789,1.95E-5,0.103,-4.384,0.0952,92.459,0.561,1,1,42,0,1998-01-01,moderato,medium
Playing With The Big Boys - The Prince Of Egypt/Soundtrack Version,"['Steve Martin', 'Martin Short']",172107.0,0.578,0.427,0.354,0.0,0.335,-16.576,0.117,122.477,0.157,1,4,45,0,1998-01-01,presto,short
Kuch Kuch Hota Hai,"['Jatin-Lalit', 'Udit Narayan', 'Alka Yagnik']",297867.0,0.602,0.547,0.554,1.55E-4,0.0735,-11.165,0.0374,91.386,0.848,1,7,57,0,1998-08-13,moderato,medium
"She Said, She Said","\"[\"\"Gov't Mule\"\"]\"",417227.0,5.83E-4,0.353,0.798,0.284,0.13,-5.881,0.0421,136.127,0.594,1,4,44,0,1998-02-05,presto,long
Crei,['Los Tiranos Del Norte'],202632.0,0.179,0.704,0.548,2.4E-6,0.312,-4.683,0.0246,92.157,0.731,1,7,46,0,1998-01-01,moderato,medium
Great Big White World,['Marilyn Manson'],301360.0,4.1E-5,0.38,0.727,0.186,0.0949,-7.397,0.0376,165.85,0.115,1,8,49,1,1998-09-14,presto,long
Spanish Girl,['Jose Manuel'],300760.0,0.142,0.611,0.535,1.72E-5,0.146,-10.058,0.0628,138.059,0.893,1,9,46,0,1998-01-01,presto,long
You And Me Song,['The Wannadies'],170573.0,0.00481,0.326,0.373,0.0,0.0731,-8.447,0.0384,144.812,0.277,1,2,44,0,1998-06-01,presto,short
Luto en el Alma,['Los Terricolas'],242893.0,0.525,0.295,0.204,0.00255,0.102,-17.504,0.0389,161.242,0.456,1,0,50,0,1998-10-12,presto,medium
Why Does It Have to Be (Wrong or Right),['Restless Heart'],179373.0,0.244,0.752,0.488,0.0,0.0491,-11.498,0.0263,88.945,0.804,1,9,42,0,1998-05-01,lento,short
Chinatown,['Jets To Brazil'],335933.0,0.00464,0.443,0.415,0.00123,0.125,-8.808,0.0294,122.522,0.239,1,9,44,0,1998-10-27,presto,long
I'm On Fire - Live,['Heather Nova'],223533.0,0.864,0.269,0.572,0.00149,0.957,-12.887,0.0587,139.477,0.271,1,9,53,0,1998-01-01,presto,medium
The Power of Good-Bye,['Madonna'],250560.0,0.0442,0.534,0.561,0.678,0.189,-11.089,0.0409,84.978,0.219,0,5,56,0,1998-03-03,lento,medium
紅豆,['Faye Wong'],256027.0,0.27,0.554,0.408,6.53E-6,0.26,-10.609,0.0317,111.821,0.17,1,0,53,0,1998-10-01,moderato,medium
Whatcha Gonna Do,"['Jayo Felony', 'Method Man', 'DMX']",274027.0,0.216,0.873,0.672,0.0,0.0827,-8.237,0.363,92.704,0.555,0,10,44,1,1998-08-25,moderato,medium
Snowbird,['Anne Murray'],134227.0,0.256,0.531,0.48,1.36E-4,0.0908,-10.633,0.0366,104.117,0.881,1,9,48,0,1998-01-01,moderato,short
Serenata Huasteca,['José Alfredo Jimenez'],149880.0,0.304,0.604,0.455,4.94E-5,0.124,-9.373,0.0795,135.519,0.723,1,0,44,0,1998-09-29,presto,short
Cumbia Del Chinito,['Super Grupo Colombia'],252680.0,0.101,0.801,0.414,0.0,0.334,-11.451,0.0616,99.206,0.966,0,5,49,0,1998-01-06,moderato,medium
It Ain't My Fault,['Silkk The Shocker'],198995.0,0.0987,0.721,0.508,0.0,0.331,-10.564,0.363,176.018,0.557,1,9,41,1,1998-01-01,presto,medium
I'm so Stoned,['Slightly Stoopid'],152560.0,0.0705,0.625,0.445,0.516,0.485,-9.222,0.0458,79.386,0.616,0,11,41,0,1998-05-01,lento,short
Me Dejaste Abandonado,['Frank Reyes'],298640.0,0.00676,0.771,0.499,0.00207,0.083,-7.681,0.0769,129.887,0.963,1,6,44,0,1998-01-01,presto,medium
Jump Jive An' Wail,['The Brian Setzer Orchestra'],172933.0,0.0311,0.638,0.811,0.0,0.144,-5.43,0.117,101.154,0.915,1,8,46,0,1998-01-01,moderato,short
Dammit,['blink-182'],166933.0,1.32E-5,0.347,0.975,1.67E-4,0.1,-4.847,0.0845,110.487,0.287,1,0,45,0,1998-05-26,moderato,short
My Favourite Game,['The Cardigans'],217133.0,1.33E-4,0.58,0.782,0.00115,0.31,-7.085,0.0338,143.475,0.496,0,5,56,0,1998-10-01,presto,medium
I Smell Smoke,['Mystikal'],209067.0,0.0224,0.848,0.497,6.23E-6,0.147,-10.51,0.242,147.805,0.398,0,1,41,1,1998-12-15,presto,medium
Amorcito corazón,['Pedro Infante'],181720.0,0.933,0.405,0.297,9.71E-5,0.158,-10.324,0.0347,102.692,0.398,1,2,51,0,1998-01-01,moderato,medium
DANCING,['Vicky Vale'],286267.0,0.00439,0.59,0.912,0.00323,0.201,-5.614,0.0386,160.151,0.856,1,1,49,0,1998-10-28,presto,medium
SPACE BOY,['DAVE RODGERS'],296467.0,6.31E-4,0.465,0.966,1.25E-4,0.308,-5.547,0.0393,155.08,0.628,0,5,49,0,1998-07-29,presto,medium
P.L.U.C.K.,['System Of A Down'],217133.0,0.00274,0.267,0.931,8.34E-5,0.316,-4.087,0.305,159.759,0.117,1,2,47,1,1998-01-01,presto,medium
New Noise,['Refused'],310200.0,0.00752,0.686,0.667,0.00664,0.405,-10.263,0.0587,105.917,0.332,1,9,51,0,1998-01-01,moderato,long
Royalty,"['Gang Starr', 'K-Ci Hailey', 'Jo Jo Hailey']",311400.0,0.0627,0.635,0.777,0.0,0.381,-4.206,0.33,90.204,0.767,1,7,46,1,1998-03-31,moderato,long
Que Sería De Mi,['Jesús Adrián Romero'],289200.0,0.323,0.615,0.36,1.82E-5,0.392,-12.681,0.029,109.042,0.0826,1,7,51,0,1998-05-01,moderato,medium
Love Me (feat. Mase),"['112', 'Mase']",257333.0,0.124,0.654,0.817,1.18E-5,0.156,-5.898,0.153,90.063,0.649,1,0,43,0,1998-01-01,moderato,medium
"5, 6, 7, 8",['Steps'],202267.0,0.00715,0.71,0.994,0.611,0.29,-4.899,0.0362,140.04,0.938,1,2,62,0,1998-09-14,presto,medium
Temptations,['2Pac'],300133.0,0.126,0.78,0.678,1.67E-6,0.443,-6.736,0.0812,90.69,0.728,1,1,42,1,1998-01-01,moderato,long
Say It,['Voices of Theory'],269467.0,0.675,0.381,0.415,0.0,0.0795,-10.298,0.0691,61.908,0.257,1,0,48,0,1998-01-01,lento,medium
No Creo,['Shakira'],232200.0,0.0362,0.669,0.885,0.0,0.13,-5.462,0.0497,123.94,0.627,1,2,57,0,1998-09-29,presto,medium
"\"Cruella De Vil - From \"\"101 Dalmatians\"\"/Soundtrack Version\"",['Bill Lee'],303760.0,0.99,0.647,0.176,0.258,0.0891,-16.469,0.0513,105.163,0.267,0,0,45,0,1998-01-01,moderato,long
All I Do,['Kirk Whalum'],302733.0,0.0475,0.833,0.493,0.00946,0.058,-9.562,0.0386,109.647,0.69,1,11,44,0,1998-10-16,moderato,long
Me Voy a Quitar de en Medio,['Vicente Fernández'],166440.0,0.614,0.579,0.297,2.42E-5,0.389,-10.616,0.0482,136.298,0.475,0,2,51,0,1998-05-26,presto,short
Darts,['System Of A Down'],162600.0,7.74E-4,0.524,0.818,0.504,0.102,-4.614,0.0942,103.019,0.432,1,6,47,1,1998-01-01,moderato,short
Holes - Remastered,['Mercury Rev'],356853.0,0.653,0.26,0.462,2.5E-4,0.107,-7.611,0.0289,141.991,0.0396,1,2,54,0,1998-01-01,presto,long
Je ne t'aime plus,['Manu Chao'],122760.0,0.911,0.649,0.438,0.759,0.136,-12.859,0.0357,149.897,0.932,0,9,61,0,1998-10-06,presto,short
Sublime Mujer,['Vicente Fernández'],187893.0,0.89,0.635,0.291,1.72E-4,0.0984,-8.099,0.0506,132.264,0.5,0,3,52,0,1998-05-26,presto,medium
Niggaz Done Started Something,"['DMX', 'The LOX', 'Mase']",309227.0,0.134,0.672,0.59,0.0,0.0988,-9.843,0.428,178.102,0.691,1,2,43,1,1998-05-01,presto,long
Jingle Bell Rock,['Bobby Helms'],131733.0,0.667,0.662,0.403,0.0,0.0527,-12.029,0.0291,119.891,0.85,1,2,41,0,1998-01-01,moderato,short
Jump Right In,['The Urge'],223027.0,0.0127,0.688,0.774,7.38E-6,0.106,-4.689,0.0323,104.134,0.669,0,0,42,0,1998-04-21,moderato,medium
No Puedo Olvidarlo,['Marisela'],241733.0,0.615,0.5,0.319,4.38E-4,0.159,-12.569,0.0325,186.93,0.545,1,4,51,0,1998-01-01,presto,medium
Hijo de la Luna,['Mecano'],265733.0,0.677,0.449,0.535,8.25E-6,0.0622,-7.209,0.0338,179.113,0.607,0,1,61,0,1998-03-30,presto,medium
My Boo - LP Radio Edit,['Ghost Town DJs'],248640.0,2.84E-4,0.826,0.613,2.61E-5,0.12,-6.395,0.0569,131.279,0.602,0,11,40,0,1998-03-17,presto,medium
Quiero Que Sepas,['Los Caminantes'],175573.0,0.345,0.833,0.797,1.98E-6,0.1,-7.844,0.0385,105.896,0.984,1,7,45,0,1998-02-06,moderato,short
My Gift to You,['Korn'],435453.0,6.06E-5,0.358,0.585,0.299,0.194,-6.194,0.0315,102.656,0.0773,1,9,47,0,1998-08-18,moderato,long
Do What You Gotta Do,['Nina Simone'],214893.0,0.606,0.311,0.463,2.15E-5,0.263,-10.838,0.0601,159.401,0.594,1,6,48,0,1998-07-28,presto,medium
There You Have It,['BlackHawk'],192267.0,0.218,0.711,0.667,0.0,0.354,-5.75,0.0258,113.655,0.777,1,4,42,0,1998-02-11,moderato,medium
Contigo Aprendí,['Armando Manzanero'],218560.0,0.705,0.468,0.141,0.0,0.105,-16.877,0.0416,140.826,0.264,1,8,56,0,1998-05-01,presto,medium
La Bomba,['Ricky Martin'],274467.0,0.0841,0.715,0.949,3.58E-5,0.165,-5.88,0.0792,99.198,0.845,0,10,54,0,1998-02-10,moderato,medium
I Belong To You,['Lenny Kravitz'],257733.0,4.47E-4,0.69,0.664,0.0343,0.073,-7.715,0.0542,87.286,0.63,0,5,48,0,1998-05-12,lento,medium
Inertia Creeps,['Massive Attack'],357133.0,0.0518,0.365,0.806,0.52,0.135,-8.948,0.0849,167.383,0.388,1,8,52,0,1998-01-01,presto,long
Edgecrusher,['Fear Factory'],221400.0,2.03E-4,0.654,0.794,4.48E-4,0.208,-5.393,0.074,122.051,0.585,1,9,46,0,1998-01-01,presto,medium
The Sun Ain't Gonna Shine Anymore,['The Walker Brothers'],194907.0,0.224,0.381,0.683,1.52E-5,0.244,-6.795,0.0354,111.036,0.434,1,2,54,0,1998-01-01,moderato,medium
Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,"['112', 'Mase', 'The Notorious B.I.G.']",290040.0,0.0162,0.764,0.502,0.0,0.0569,-6.392,0.0508,95.952,0.779,1,8,45,0,1998-01-01,moderato,medium
Salomé,['Chayanne'],253133.0,0.00335,0.773,0.813,1.03E-4,0.0551,-6.185,0.155,128.004,0.757,0,11,55,0,1998-09-29,presto,medium
Rich Niggaz,"['Juvenile', 'Paparue', 'Turk', 'Lil Wayne']",303600.0,0.0175,0.653,0.79,1.26E-5,0.0738,-7.608,0.0812,175.941,0.51,1,2,41,1,1998-01-01,presto,long
Trippin',['Total'],267328.0,0.173,0.753,0.831,1.23E-5,0.0927,-6.431,0.0958,124.151,0.505,0,11,42,0,1998-10-27,presto,medium
The Wild Boys,['Duran Duran'],257600.0,0.407,0.741,0.838,0.0,0.138,-7.622,0.0637,115.689,0.586,0,11,56,0,1998-11-09,moderato,medium
Westside,['TQ'],304733.0,0.19,0.685,0.62,0.0,0.158,-6.665,0.0406,82.52,0.372,0,4,53,1,1998-11-03,lento,long
New Millennium Cyanide Christ,['Meshuggah'],335667.0,2.09E-4,0.359,0.968,0.00309,0.148,-5.168,0.121,152.511,0.154,0,10,47,0,1998-11-09,presto,long
I'll Go On Loving You,['Alan Jackson'],238893.0,0.441,0.63,0.451,0.256,0.1,-12.337,0.0267,110.943,0.272,0,0,42,0,1998-08-31,moderato,medium
Angel in Disquise,['Brandy'],288267.0,0.0301,0.625,0.643,0.00233,0.347,-6.773,0.0307,140.135,0.593,0,1,43,0,1998-05-29,presto,medium
2 Of Amerikaz Most Wanted - Album Version (Edited),"['2Pac', 'Snoop Dogg']",254467.0,0.103,0.751,0.835,8.31E-4,0.12,-4.54,0.267,198.289,0.6,1,1,42,0,1998-01-01,presto,medium
Keep Ya Head Up,['2Pac'],263200.0,0.15,0.541,0.774,0.0,0.448,-6.108,0.48,172.361,0.622,1,4,42,0,1998-01-01,presto,medium
So Slow,['Freestyle'],275907.0,0.505,0.725,0.332,0.0,0.0888,-9.124,0.0347,106.157,0.46,1,0,58,0,1998-09-26,moderato,medium
Perdoname,['Alex Bueno'],254240.0,0.2,0.939,0.511,0.0,0.0951,-5.429,0.0567,125.031,0.942,1,8,49,0,1998-10-27,presto,medium
This Is My Promise,['The Temptations'],440200.0,0.111,0.626,0.611,0.0,0.377,-7.875,0.075,138.048,0.556,0,6,42,0,1998-01-01,presto,long
Doesn't Really Matter,['Platinum Blonde'],243800.0,0.0648,0.647,0.895,0.00314,0.684,-1.987,0.0716,145.327,0.742,0,1,44,0,1999-09-07,presto,medium
Star Wars Main Title and the Arrival at Naboo,"['John Williams', 'London Symphony Orchestra']",175773.0,0.524,0.127,0.369,0.905,0.165,-13.852,0.0392,79.541,0.192,1,5,50,0,1999-05-04,lento,short
Take Another Little Piece of My Heart,['Dusty Springfield'],158533.0,0.00437,0.502,0.722,1.53E-4,0.0814,-9.421,0.0277,79.16,0.746,1,2,43,0,1999-01-01,lento,short
Voice of the Voiceless,['Rage Against The Machine'],151573.0,0.0195,0.441,0.882,0.00684,0.15,-7.363,0.044,83.371,0.418,1,7,48,0,1999-11-02,lento,short
Rodeo Clowns,['G. Love & Special Sauce'],176600.0,0.505,0.885,0.678,2.5E-5,0.0959,-9.789,0.22,97.711,0.805,0,1,46,0,1999-06-24,moderato,short
I'm Shady,['Eminem'],211893.0,0.0248,0.838,0.713,2.05E-6,0.121,-7.062,0.254,92.904,0.709,0,11,51,1,1999-02-23,moderato,medium
(We're Not) The Jet Set (feat. Iris DeMent),"['John Prine', 'Iris DeMent']",156760.0,0.388,0.517,0.262,0.0,0.216,-11.576,0.0358,176.375,0.566,1,0,45,0,1999-09-28,presto,short
Then The Morning Comes,['Smash Mouth'],182267.0,0.0231,0.729,0.881,0.0,0.0872,-5.024,0.0283,118.58,0.963,0,5,46,0,1999-06-08,moderato,medium
Needle In A Haystack,['The Velvelettes'],149867.0,0.565,0.699,0.756,2.89E-6,0.106,-3.617,0.0292,77.52,0.74,1,0,54,0,1999-01-01,lento,short
"All Along the Watchtower - Live at Continental Airlines Arena, East Rutherford, NJ - September 1999",['Dave Matthews Band'],471400.0,0.0238,0.362,0.816,3.61E-4,0.962,-7.327,0.0622,96.809,0.0996,1,0,43,0,1999-11-23,moderato,long
Little Black Backpack,['Stroke 9'],223000.0,0.00115,0.316,0.778,0.0,0.227,-5.375,0.0441,120.292,0.311,1,7,44,0,1999-01-01,presto,medium
Cold Blooded Old Times,['Smog'],254160.0,0.00129,0.661,0.541,0.00398,0.0933,-9.682,0.0533,120.97,0.585,1,11,50,0,1999-12-01,presto,medium
