name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
You Shook Me,['Willie Dixon'],254723.0,0.65,0.338,0.251,0.019,0.269,-17.826,0.036,183.015,0.587,1,5,31,0,1970-01-01,presto,medium
Shoot Out On The Plantation,['Leon Russell'],193973.0,0.197,0.528,0.695,0.0,0.356,-10.242,0.035,88.645,0.884,1,5,27,0,1970-01-01,lento,medium
That's the Way - Rough Mix,['Led Zeppelin'],323347.0,0.844,0.386,0.265,3.42E-4,0.195,-12.183,0.0366,105.189,0.115,1,7,28,0,1970-10-05,moderato,long
Bugler's Dream and Olympic Fanfare Medley,['John Williams'],267800.0,0.749,0.234,0.271,0.948,0.0974,-15.996,0.031,85.799,0.127,1,5,26,0,1970-01-01,lento,medium
Going Out Of My Head,"\"[\"\"Sergio Mendes & Brasil '66\"\"]\"",184627.0,0.607,0.66,0.279,0.0,0.0679,-15.207,0.0387,123.002,0.661,1,7,30,0,1970-01-01,presto,medium
On A Clear Day You Can See Forever,['Tony Bennett'],223240.0,0.828,0.117,0.252,0.0,0.259,-14.131,0.0334,79.323,0.101,1,7,32,0,1970-01-01,lento,medium
Moon Hop,['Derrick Morgan'],189773.0,0.397,0.839,0.529,0.0625,0.0802,-9.429,0.172,131.828,0.968,1,0,35,0,1970-01-01,presto,medium
Wild World - Demo Version,['Yusuf / Cat Stevens'],194800.0,0.86,0.529,0.461,0.0,0.091,-7.936,0.0514,147.799,0.597,1,0,34,0,1970-11-23,presto,medium
West Virginia Fantasies - 2002 Remaster,['Chicago'],93667.0,0.284,0.922,0.633,0.835,0.162,-7.951,0.0417,117.327,0.959,0,10,27,0,1970-01-26,moderato,short
Help,['Carpenters'],184707.0,0.315,0.376,0.478,2.84E-4,0.298,-9.352,0.0307,88.467,0.608,1,0,27,0,1970-01-01,lento,medium
Soluços,['Jards Macalé'],170853.0,0.472,0.4,0.618,0.00635,0.333,-8.291,0.0538,117.346,0.222,1,10,45,0,1970-01-01,moderato,short
Blues Power,['Eric Clapton'],188800.0,0.522,0.547,0.576,0.00647,0.119,-11.511,0.0408,145.207,0.846,1,0,28,0,1970-08-01,presto,medium
Feelin' Alright - Live At The Fillmore East/1970,['Joe Cocker'],347867.0,0.35,0.425,0.918,4.45E-4,0.934,-6.59,0.0661,174.343,0.86,1,5,27,0,1970-08-01,presto,long
Paper Mountain Man,['Linda Perhacs'],194880.0,0.83,0.674,0.444,0.00357,0.123,-11.319,0.0321,110.666,0.496,0,6,30,0,1970-01-01,moderato,medium
Peace - A Theme,['King Crimson'],75103.0,0.885,0.363,0.0625,0.0076,0.107,-30.98,0.0462,143.55,0.174,1,9,33,0,1970-01-01,presto,short
Sunday Night,['Savoy Brown'],322547.0,0.459,0.518,0.328,0.784,0.676,-15.087,0.0414,115.832,0.388,0,4,29,0,1970-01-01,moderato,long
Dawning Is The Day,['The Moody Blues'],261520.0,0.401,0.333,0.491,0.0343,0.293,-14.072,0.0365,94.139,0.438,1,5,28,0,1970-08-07,moderato,medium
Magic Bus - Live,['The Who'],468000.0,0.0178,0.439,0.793,0.0119,0.974,-9.235,0.134,91.517,0.401,1,2,31,0,1970-05-16,moderato,long
Take a Pebble - 2012 Remastered Version,['Keith Emerson'],751813.0,0.464,0.399,0.265,0.0201,0.378,-16.925,0.0479,116.27,0.107,1,3,32,0,1970-11-20,moderato,long
Operator,['The Manhattan Transfer'],192533.0,0.462,0.572,0.639,8.68E-6,0.324,-8.301,0.0678,121.853,0.71,1,2,34,0,1970-01-01,presto,medium
Kreen-Akrore - Remastered 2011,['Paul McCartney'],255867.0,0.0307,0.639,0.527,0.835,0.143,-16.376,0.118,131.898,0.185,1,3,29,0,1970-04-17,presto,medium
Poem for the People - 2002 Remaster,['Chicago'],331093.0,0.232,0.539,0.497,0.0245,0.0969,-9.327,0.0399,91.394,0.375,1,5,27,0,1970-01-26,moderato,long
You Better Think Twice,['Poco'],200240.0,0.00275,0.493,0.831,0.00673,0.365,-11.252,0.0354,167.628,0.865,1,11,25,0,1970-01-01,presto,medium
Window Over The Bay,['Vashti Bunyan'],107347.0,0.988,0.465,0.0906,0.025,0.117,-20.669,0.0355,96.028,0.679,1,2,25,0,1970-01-01,moderato,short
Rude Awakening #2,['Creedence Clearwater Revival'],381867.0,0.0829,0.321,0.304,0.413,0.0437,-16.52,0.0405,122.942,0.0695,0,9,25,0,1970-12-07,presto,long
Sellinger's Round,"['William Byrd', 'Glenn Gould']",341920.0,0.995,0.317,0.139,0.908,0.102,-21.881,0.0351,97.494,0.685,1,0,34,0,1970-01-01,moderato,long
Bathroom Sound - Track - No Vocal,['Led Zeppelin'],241027.0,0.0267,0.436,0.934,0.898,0.165,-9.935,0.0564,93.699,0.689,1,9,28,0,1970-10-05,moderato,medium
Company - Original Broadway Cast: The Ladies Who Lunch,"['Stephen Sondheim', 'Elaine Stritch', 'Harold Hastings', 'Original Broadway Cast Orchestra']",267533.0,0.842,0.507,0.221,0.0,0.0941,-13.061,0.0551,114.993,0.368,1,0,26,0,1970-01-01,moderato,medium
Someday At Christmas,['The Jackson 5'],168600.0,0.251,0.581,0.514,0.0,0.0868,-12.059,0.0308,111.687,0.709,1,0,23,0,1970-01-01,moderato,short
Friends - Track - No Vocal,['Led Zeppelin'],223147.0,0.836,0.35,0.541,0.943,0.107,-11.856,0.0358,85.421,0.412,1,7,28,0,1970-10-05,lento,medium
Sunlight,['Three Dog Night'],232800.0,0.843,0.679,0.167,1.07E-5,0.0906,-16.858,0.0386,111.982,0.501,1,11,24,0,1970-01-01,moderato,medium
This Side of the Law,['Johnny Cash'],131493.0,0.443,0.801,0.513,0.0028,0.0864,-10.401,0.041,114.242,0.834,1,0,30,0,1970-11-11,moderato,short
Give It Up,['Curtis Mayfield'],229333.0,0.603,0.602,0.631,0.0,0.0525,-7.906,0.18,107.5,0.708,1,10,31,0,1970-01-01,moderato,medium
Just Someone I Used to Know,"['Porter Wagoner', 'Dolly Parton']",145067.0,0.356,0.57,0.199,6.15E-6,0.222,-13.13,0.0253,99.517,0.481,1,3,29,0,1970-03-01,moderato,short
I Can't Wait - With Studio Chatter,['The Mamas & The Papas'],236627.0,0.0131,0.535,0.52,1.94E-4,0.089,-10.638,0.0448,118.277,0.56,1,8,28,0,1970-01-01,moderato,medium
Foggy Mental Breakdown,['Steppenwolf'],234027.0,0.249,0.577,0.618,1.71E-4,0.0873,-12.373,0.0345,94.419,0.574,1,2,28,0,1970-01-01,moderato,medium
Stand!,['Sly & The Family Stone'],186973.0,0.368,0.646,0.745,0.0,0.169,-10.322,0.0669,108.862,0.59,1,11,23,0,1970-11-21,moderato,medium
Gideon's Bible,['John Cale'],200773.0,0.273,0.549,0.539,0.015,0.11,-11.616,0.0286,109.093,0.612,1,3,28,0,1970-01-01,moderato,medium
Gallows Pole - Rough Mix,['Led Zeppelin'],320613.0,0.125,0.532,0.682,0.0534,0.37,-10.007,0.0357,106.288,0.546,1,2,28,0,1970-10-05,moderato,long
Come Sundown,['Bobby Bare'],166480.0,0.676,0.582,0.204,0.0,0.113,-15.867,0.0251,101.681,0.517,1,7,27,0,1970-07-07,moderato,short
Glowin' (2018 Remaster),['The Rationals'],255025.0,0.307,0.385,0.42,6.43E-6,0.192,-12.961,0.0347,82.298,0.449,0,4,32,0,1970-01-01,lento,medium
Ashes The Rain And I,['James Gang'],298773.0,0.394,0.338,0.407,0.0975,0.105,-12.457,0.0318,107.144,0.064,0,2,29,0,1970-01-01,moderato,medium
"Dead Cats, Dead Rats - Live",['The Doors'],113933.0,0.248,0.502,0.627,9.9E-4,0.38,-14.192,0.072,184.377,0.964,1,2,28,0,1970-07-20,presto,short
Gimme Dat Ding,['The Pipkins'],134107.0,0.598,0.649,0.741,2.15E-6,0.0295,-9.469,0.0414,96.791,0.918,1,7,31,0,1970-01-01,moderato,short
L.A. Blues,['The Stooges'],293867.0,1.05E-4,0.171,0.949,0.562,0.532,-15.105,0.201,106.971,0.055,1,2,29,0,1970-01-01,moderato,medium
Oh How Happy,['The Jackson 5'],133467.0,0.604,0.451,0.473,0.0,0.151,-8.613,0.138,176.215,0.66,1,9,30,0,1970-09-08,presto,short
Son Of Your Father,['Elton John'],228720.0,0.27,0.542,0.72,0.0,0.185,-10.169,0.0824,159.057,0.767,1,8,27,0,1970-10-30,presto,medium
"\"Flight to Neverland (From \"\"Hook\"\")\"","['John Williams', 'Boston Pops Orchestra']",281000.0,0.718,0.23,0.349,0.913,0.536,-18.46,0.0389,129.393,0.425,1,0,31,0,1970-01-01,presto,medium
Zahret El Madaen,['Fairuz'],513463.0,0.93,0.386,0.282,0.0,0.112,-6.567,0.0288,98.325,0.223,1,2,35,0,1970-01-01,moderato,long
"You've Lost That Loving Feeling - Live at The International Hotel, Las Vegas",['Elvis Presley'],264187.0,0.457,0.404,0.289,2.19E-5,0.617,-13.279,0.0274,77.4,0.359,1,7,34,0,1970-11-11,lento,medium
The Love Machine,['Country Joe & The Fish'],348717.0,0.0199,0.53,0.561,0.0794,0.349,-16.324,0.0753,123.59,0.754,0,9,31,0,1970-01-01,presto,long
Something - 1994 Remastered Version,['Shirley Bassey'],215307.0,0.298,0.214,0.503,6.04E-6,0.137,-9.173,0.0315,80.401,0.253,1,5,38,0,1970-01-01,lento,medium
Improvisation sur le 1er mvt concerto ré mineur,['Django Reinhardt'],198800.0,0.958,0.549,0.339,0.336,0.0598,-9.966,0.0586,116.46,0.727,0,2,27,0,1970-01-01,moderato,medium
Lady of the Dancing Water,['King Crimson'],167336.0,0.959,0.398,0.0336,0.0159,0.13,-27.154,0.0505,140.616,0.283,1,4,33,0,1970-01-01,presto,short
Theme From Love Story (Finale),['Francis Lai'],233040.0,0.961,0.256,0.24,0.535,0.342,-17.484,0.0336,141.073,0.1,0,9,33,0,1970-01-01,presto,medium
Mi árbol y yo,['Alberto Cortez'],229400.0,0.197,0.35,0.723,0.0,0.283,-5.671,0.0382,109.602,0.732,1,5,38,0,1970-01-01,moderato,medium
Up On the Roof (with James Taylor),"['Carole King', 'James Taylor']",216907.0,0.957,0.35,0.244,0.394,0.102,-15.689,0.0297,180.025,0.654,1,0,28,0,1970-05-01,presto,medium
You're My Everything,['Ahmad Jamal Trio'],284240.0,0.925,0.342,0.184,0.837,0.0816,-18.294,0.0316,173.149,0.174,0,4,24,0,1970-01-01,presto,medium
Delphia,['Freddie Hubbard'],439840.0,0.94,0.399,0.234,0.814,0.0984,-15.567,0.0515,82.326,0.188,1,5,27,0,1970-01-01,lento,long
Halfway Up The Stairs,['Rodríguez'],147880.0,0.332,0.602,0.684,3.32E-6,0.0828,-7.199,0.0707,112.109,0.334,1,2,37,0,1970-03-05,moderato,short
He Ain't Heavy ... He's My Brother,['Neil Diamond'],251267.0,0.26,0.366,0.254,3.38E-5,0.0786,-17.158,0.0275,70.389,0.213,1,9,29,0,1970-01-01,lento,medium
Still Water (Peace),['Four Tops'],162000.0,0.508,0.516,0.419,0.00496,0.124,-13.82,0.0276,80.611,0.743,1,10,27,0,1970-01-01,lento,short
Break on Through #2 - Live,['The Doors'],285453.0,0.101,0.348,0.612,4.76E-4,0.642,-10.141,0.0348,181.626,0.489,1,9,29,0,1970-07-20,presto,medium
The Game - Narration,['Harry Nilsson'],111160.0,0.566,0.731,0.392,0.00147,0.106,-18.062,0.15,91.485,0.845,1,5,26,0,1970-12-01,moderato,short
Refugees - Remastered,['Van Der Graaf Generator'],385467.0,0.108,0.142,0.431,0.0025,0.048,-10.573,0.0355,79.006,0.307,1,0,37,0,1970-01-01,lento,long
"\"The \"\"Rill\"\" Thing\"",['Little Richard'],626360.0,0.22,0.598,0.36,0.779,0.0679,-15.978,0.0346,78.489,0.888,1,0,29,0,1970-01-01,lento,long
Midnight Rider,['The Allman Brothers Band'],180067.0,0.221,0.394,0.536,0.0135,0.215,-9.661,0.0302,188.871,0.656,1,7,26,0,1970-09-23,presto,medium
The Boxer,['Bob Dylan'],166587.0,0.893,0.482,0.294,0.0,0.39,-9.664,0.0339,107.112,0.543,1,0,29,0,1970-06-08,moderato,short
The Barbarian - 2012 Remastered Version,['Keith Emerson'],270293.0,0.00572,0.35,0.758,0.82,0.111,-12.682,0.0701,166.157,0.329,1,2,31,0,1970-11-20,presto,medium
Flight of the Rat,['Deep Purple'],477960.0,0.013,0.387,0.836,0.097,0.283,-11.889,0.0546,115.161,0.751,1,9,25,0,1970-06-03,moderato,long
5-10-15-20 (25-30 Years of Love),['The Presidents'],193027.0,0.612,0.451,0.682,1.11E-6,0.0651,-8.464,0.0593,152.669,0.737,1,0,24,0,1970-01-01,presto,medium
"Friday Night, August 14th",['Funkadelic'],323827.0,0.00363,0.263,0.977,0.719,0.254,-4.059,0.17,163.458,0.426,1,2,28,0,1970-07-01,presto,long
A Hard Way To Go,['Savoy Brown'],144667.0,0.743,0.692,0.29,1.77E-4,0.0967,-15.594,0.0474,133.034,0.712,0,2,28,0,1970-01-01,presto,short
Mamata (Affection),['Ananda Shankar'],189493.0,0.456,0.535,0.445,0.107,0.115,-9.02,0.0298,110.8,0.665,1,9,31,0,1970-01-01,moderato,medium
Done Too Soon,['Neil Diamond'],161600.0,0.165,0.454,0.33,0.0,0.0921,-15.869,0.0549,72.852,0.359,1,9,29,0,1970-01-01,lento,short
Day Tripper,"\"[\"\"Sergio Mendes & Brasil '66\"\"]\"",188600.0,0.0796,0.604,0.484,3.66E-6,0.143,-17.258,0.0277,138.256,0.966,1,10,31,0,1970-01-01,presto,medium
"Sonata in G Major, K 13 (L 486)","['Domenico Scarlatti', 'Glenn Gould']",137973.0,0.992,0.439,0.268,0.874,0.184,-19.76,0.0442,101.226,0.961,1,7,31,0,1970-01-01,moderato,short
Baby,['Os Mutantes'],217560.0,0.239,0.536,0.343,5.52E-4,0.121,-12.065,0.0497,144.572,0.786,0,9,38,0,1970-01-01,presto,medium
O-o-h Child,['The Spinners'],193125.0,0.65,0.468,0.611,0.0,0.114,-11.794,0.0495,187.294,0.917,1,8,29,0,1970-01-01,presto,medium
Carol - Live,['The Rolling Stones'],226480.0,0.244,0.607,0.897,0.593,0.99,-7.715,0.0383,138.05,0.915,1,2,31,0,1970-09-04,presto,medium
Build Me a Woman - Live,['The Doors'],213627.0,0.282,0.653,0.749,0.0395,0.81,-10.351,0.0264,96.3,0.939,1,4,28,0,1970-07-20,moderato,medium
Can't Stop Loving You,['Tom Jones'],248627.0,0.553,0.404,0.517,2.5E-5,0.544,-11.056,0.0334,89.112,0.483,1,10,38,0,1970-04-01,lento,medium
Sympathy,['Rare Bird'],167573.0,0.822,0.595,0.0916,0.0,0.637,-15.629,0.0411,134.588,0.404,0,9,42,0,1970-01-01,presto,short
Trawlerman's Song,['Vashti Bunyan'],116907.0,0.984,0.466,0.0763,0.056,0.108,-23.213,0.0448,93.275,0.675,1,2,24,0,1970-01-01,moderato,short
Call Me Up in Dreamland - 1999 Remaster,['Van Morrison'],235040.0,0.539,0.494,0.438,0.0,0.0851,-15.007,0.0547,135.092,0.668,1,9,27,0,1970-11-15,presto,medium
Cool It Down - 2015 Remaster,['The Velvet Underground'],185333.0,0.225,0.656,0.683,0.00181,0.336,-8.512,0.0271,129.216,0.963,1,7,29,0,1970-01-01,presto,medium
"Father & Son - Live At Porchester Hall, London, 2006",['Yusuf / Cat Stevens'],265173.0,0.681,0.446,0.475,1.08E-6,0.166,-10.834,0.0896,129.59,0.368,1,7,33,0,1970-11-23,presto,medium
Jewel Eyed Judy - 2018 Remaster,['Fleetwood Mac'],199373.0,0.717,0.542,0.194,2.62E-4,0.066,-16.503,0.0308,90.239,0.381,1,9,27,0,1970-09-18,moderato,medium
Somebody Else's World - a.k.a. Somebody Else's Idea,['Sun Ra'],241303.0,0.848,0.519,0.347,0.119,0.121,-16.175,0.0406,124.46,0.362,1,5,23,0,1970-01-01,presto,medium
Never Had A Dream Come True,['Stevie Wonder'],194360.0,0.105,0.525,0.526,6.04E-4,0.104,-10.625,0.0306,103.49,0.787,1,10,32,0,1970-08-07,moderato,medium
P.O.V. Waltz,['Harry Nilsson'],132533.0,0.868,0.478,0.326,1.64E-5,0.172,-13.706,0.0335,134.37,0.46,1,7,25,0,1970-12-01,presto,short
The Pointed Man - Narration,['Harry Nilsson'],163800.0,0.839,0.649,0.391,3.0E-5,0.509,-17.01,0.339,112.26,0.793,0,10,26,0,1970-12-01,moderato,short
Caravan - 2013 Remaster,['Van Morrison'],300800.0,0.294,0.641,0.397,7.17E-4,0.0496,-12.285,0.0454,81.962,0.57,1,7,27,0,1970-01-01,lento,long
Be Yourself,['Graham Nash'],189107.0,0.464,0.444,0.27,0.0,0.122,-13.564,0.0397,157.592,0.521,1,7,31,0,1971-01-01,presto,medium
I Don't Care What You Tell Me,['Canned Heat'],236160.0,0.326,0.698,0.517,0.949,0.162,-15.861,0.0569,91.598,0.751,0,1,30,0,1971-12-14,moderato,medium
La canzone del sole,['Lucio Battisti'],324827.0,0.491,0.496,0.437,4.94E-6,0.0998,-12.61,0.0345,93.078,0.547,1,9,55,0,1971-01-01,moderato,long
Golf Girl,['Caravan'],300867.0,0.0572,0.586,0.442,0.115,0.127,-13.285,0.0976,90.742,0.522,1,2,34,0,1971-01-01,moderato,long
Smiling Faces Sometimes,['The Temptations'],756800.0,0.304,0.344,0.65,0.0373,0.565,-9.533,0.0304,110.815,0.863,0,10,28,0,1971-01-01,moderato,long
When I Loved Her,['Kris Kristofferson'],182107.0,0.861,0.473,0.144,1.14E-5,0.378,-19.628,0.0297,78.133,0.322,1,2,32,0,1971-01-01,lento,medium
Pacific Coast Highway,['The Mamas & The Papas'],185400.0,0.716,0.702,0.623,7.5E-4,0.0661,-10.995,0.0327,131.976,0.973,1,1,29,0,1971-11-01,presto,medium
Beautiful Brother of Mine,['Curtis Mayfield'],447200.0,0.097,0.548,0.821,2.17E-5,0.324,-6.171,0.0687,124.143,0.508,0,6,31,0,1971-01-01,presto,long
Las Higueras,['Los Troqueros'],142893.0,0.452,0.778,0.387,0.0,0.0927,-7.782,0.0373,113.32,0.922,1,7,28,0,1971-01-01,moderato,short
Dead Flowers - 2009 Mix,['The Rolling Stones'],244533.0,0.33,0.54,0.862,1.7E-5,0.156,-4.599,0.0284,130.34,0.931,1,2,30,0,1971-04-23,presto,medium
Five per Cent for Nothing - 2008 Remaster Versioin,['Yes'],37693.0,0.00394,0.717,0.892,0.849,0.157,-9.908,0.0747,114.364,0.947,0,0,24,0,1971-11-26,moderato,short
Pre-Road Downs - Live,"['Crosby, Stills, Nash & Young']",184107.0,0.134,0.55,0.837,2.41E-4,0.693,-7.904,0.043,134.832,0.959,1,9,29,0,1971-04-07,presto,medium
Pretty As You Feel,['Jefferson Airplane'],269587.0,0.755,0.49,0.292,0.00163,0.108,-18.851,0.0429,106.788,0.49,1,0,31,0,1971-09-01,moderato,medium
Highway Song - 2019 Remaster,['James Taylor'],233333.0,0.753,0.66,0.234,1.44E-6,0.207,-14.984,0.039,129.887,0.492,1,7,25,0,1971-04-01,presto,medium
You're The Man - Original Mono Single Version,['Marvin Gaye'],345760.0,0.726,0.64,0.739,7.92E-4,0.112,-9.566,0.083,92.387,0.931,1,1,30,0,1971-05-21,moderato,long
Struttin' The Blues,['Marvin Gaye'],227133.0,0.413,0.549,0.357,0.758,0.182,-15.603,0.198,196.904,0.653,1,2,30,0,1971-05-21,presto,medium
Straight Ahead,['Jimi Hendrix'],282907.0,0.369,0.436,0.551,7.62E-6,0.306,-11.621,0.0334,107.114,0.91,1,1,30,0,1971-01-01,moderato,medium
Planet Queen,['T. Rex'],179067.0,0.0792,0.664,0.325,1.76E-4,0.117,-16.042,0.416,81.76,0.848,0,4,25,0,1971-09-24,lento,short
Você,['Tim Maia'],244179.0,0.242,0.354,0.528,1.3E-5,0.204,-9.378,0.0418,142.506,0.72,1,4,56,0,1971-01-04,presto,medium
Pobrecito Mi Patrón,['Facundo Cabral'],298893.0,0.976,0.52,0.0883,0.00713,0.11,-14.689,0.0375,134.475,0.279,1,4,40,0,1971-06-05,presto,medium
Behind Blue Eyes - New York Record Plant Session 2003 Remix,['The Who'],208013.0,0.0448,0.39,0.64,0.0,0.145,-6.276,0.037,136.277,0.573,1,2,32,0,1971-08-14,presto,medium
Satori Part I,"\"[\"\"Flower Travellin' Band\"\"]\"",325640.0,0.00769,0.221,0.646,0.903,0.135,-9.062,0.048,148.575,0.186,1,4,30,0,1971-04-05,presto,long
Me and Bobby McGee - Demo Version,['Janis Joplin'],286733.0,0.529,0.548,0.172,0.0,0.212,-12.867,0.0787,84.5,0.496,1,2,33,0,1971-01-11,lento,medium
"Worry, Worry, Worry",['B.B. King'],592600.0,0.425,0.529,0.306,2.02E-4,0.824,-12.559,0.201,102.857,0.514,1,1,30,0,1971-01-01,moderato,long
Won't Get Fooled Again - New York Record Plant Session 2003 Remix,['The Who'],528587.0,0.0541,0.62,0.951,0.0187,0.107,-6.103,0.046,136.518,0.637,1,2,31,0,1971-08-14,presto,long
Let The Good Times Roll,['Pee Wee Crayton'],173000.0,0.265,0.619,0.839,0.00363,0.0789,-10.204,0.416,162.385,0.743,1,9,26,0,1971-01-01,presto,short
"He Ain't Heavy, He's My Brother",['Donny Hathaway'],356453.0,0.618,0.409,0.223,1.01E-4,0.197,-12.792,0.0288,107.413,0.0502,1,1,31,0,1971-01-01,moderato,long
Brand New Companion,['Townes Van Zandt'],286013.0,0.779,0.566,0.133,0.627,0.129,-21.227,0.0346,73.1,0.405,1,4,27,0,1971-01-01,lento,medium
11 Months and 29 Days,['Johnny Paycheck'],224733.0,0.195,0.62,0.342,1.75E-4,0.0741,-13.636,0.0287,90.283,0.733,1,7,26,0,1971-01-01,moderato,medium
Inner City Blues (Make Me Wanna Holler),['Marvin Gaye'],333253.0,0.78,0.634,0.452,0.156,0.0697,-13.662,0.0309,94.034,0.658,1,1,28,0,1971-05-21,moderato,long
Messin' With The Hook,"['John Lee Hooker', 'Canned Heat']",203627.0,0.807,0.678,0.508,0.269,0.171,-16.373,0.114,99.825,0.924,1,9,33,0,1971-01-01,moderato,medium
I Got My Eyes On You,"['John Lee Hooker', 'Canned Heat']",266533.0,0.784,0.6,0.409,9.53E-5,0.125,-14.701,0.372,148.49,0.677,1,5,34,0,1971-01-01,presto,medium
De Noite Na Cama,['Erasmo Carlos'],197427.0,0.517,0.612,0.807,0.0,0.136,-4.96,0.0292,126.632,0.944,1,2,45,0,1971-01-01,presto,medium
Song with No Words (Tree with No Leaves),['David Crosby'],360107.0,0.638,0.481,0.281,3.88E-4,0.121,-15.732,0.0259,91.425,0.414,0,4,30,0,1971-02-22,moderato,long
Love Lives Here,['Faces'],186440.0,0.801,0.512,0.431,0.377,0.0811,-9.934,0.0357,134.574,0.402,1,10,31,0,1971-01-01,presto,medium
That's What Love Will Do,['War'],435960.0,0.37,0.314,0.344,0.0121,0.114,-12.592,0.0327,111.59,0.366,1,9,24,0,1971-01-01,moderato,long
What's Happening Brother - Detroit Mix,['Marvin Gaye'],163147.0,0.535,0.498,0.787,0.00618,0.216,-11.038,0.125,97.96,0.488,1,8,29,0,1971-05-21,moderato,short
Infinity,['Marvin Gaye'],159253.0,0.0271,0.364,0.523,0.72,0.0898,-15.209,0.042,93.601,0.769,0,0,30,0,1971-05-21,moderato,short
Laughing - Live,"['Crosby, Stills, Nash & Young']",216133.0,0.603,0.439,0.295,9.0E-4,0.935,-13.524,0.0452,153.373,0.206,1,3,29,0,1971-04-07,presto,medium
Joan of Arc,['Leonard Cohen'],389467.0,0.909,0.522,0.109,5.87E-5,0.0986,-16.934,0.0363,118.55,0.122,1,7,35,0,1971-03-19,moderato,long
"Stormy Monday - Live At Fillmore East, March 13, 1971",['The Allman Brothers Band'],528160.0,0.521,0.34,0.403,0.0165,0.914,-11.371,0.0338,173.945,0.462,1,0,27,0,1971-07-01,presto,long
Too Bad,['Faces'],193653.0,0.158,0.407,0.877,1.34E-6,0.0542,-6.318,0.0638,163.68,0.798,1,5,30,0,1971-01-01,presto,medium
Ponteio (with Stanley Turrentine),"['Astrud Gilberto', 'Stanley Turrentine']",232093.0,0.614,0.578,0.401,2.09E-4,0.123,-14.927,0.0542,113.674,0.734,0,5,33,0,1971-01-01,moderato,medium
King of the Mountain Cometh,['T. Rex'],234067.0,0.492,0.519,0.557,0.00535,0.385,-9.64,0.0362,90.197,0.635,0,3,25,0,1971-09-24,moderato,medium
Rubylove,['Yusuf / Cat Stevens'],157707.0,0.555,0.55,0.563,0.436,0.0642,-9.714,0.0353,144.941,0.801,1,4,32,0,1971-01-01,presto,short
Nine Feet Underground - Medley,['Caravan'],1364933.0,0.0193,0.369,0.504,0.704,0.485,-14.686,0.0459,126.472,0.445,0,7,34,0,1971-01-01,presto,long
That's All You Need,['Faces'],307293.0,0.462,0.384,0.836,0.0416,0.397,-6.307,0.07,154.571,0.685,1,4,30,0,1971-01-01,presto,long
Cuando Juegue el Albur,['José Alfredo Jimenez'],166093.0,0.393,0.622,0.377,0.0,0.219,-10.293,0.0361,85.616,0.856,1,7,31,0,1971-01-12,lento,short
Woke up This Morning,"\"[\"\"Lightnin' Hopkins\"\"]\"",271000.0,0.851,0.51,0.223,0.00539,0.114,-11.205,0.0432,168.652,0.413,1,4,31,0,1971-09-07,presto,medium
Turn Around,['Billy Joel'],184467.0,0.882,0.496,0.325,0.0591,0.229,-15.8,0.0308,82.286,0.483,1,7,28,0,1971-11-01,lento,medium
Tell It Like It Is - Remastered,['Nina Simone'],231347.0,0.775,0.549,0.497,1.12E-4,0.15,-13.287,0.0252,97.505,0.716,1,3,34,0,1971-01-01,moderato,medium
"\"Ironside - Theme From \"\"Ironside\"\"\"",['Quincy Jones'],233987.0,0.173,0.487,0.637,0.228,0.106,-10.11,0.0526,134.095,0.564,0,9,31,0,1971-01-01,presto,medium
Dress Rehearsal Rag,['Leonard Cohen'],366400.0,0.812,0.514,0.306,0.0,0.0974,-11.762,0.0338,94.45,0.157,0,11,35,0,1971-03-19,moderato,long
If I Laugh,['Yusuf / Cat Stevens'],200267.0,0.426,0.58,0.431,0.0279,0.0724,-15.03,0.0374,148.201,0.592,1,9,31,0,1971-01-01,presto,medium
It's Great To Be Here,['The Jackson 5'],190667.0,0.307,0.67,0.825,3.36E-6,0.12,-7.741,0.0337,101.072,0.862,1,5,24,0,1971-04-12,moderato,medium
Traveling Man,['Dolly Parton'],159960.0,0.775,0.724,0.635,9.86E-5,0.127,-10.947,0.0479,99.328,0.956,1,4,29,0,1971-01-01,moderato,short
Biding My Time,['Pink Floyd'],318267.0,0.0149,0.382,0.715,0.291,0.0779,-13.004,0.0932,130.547,0.361,0,0,31,0,1971-05-14,presto,long
Birth,['Keith Jarrett'],376546.0,0.959,0.392,0.119,0.682,0.0972,-18.487,0.039,103.886,0.179,1,5,35,0,1971-01-01,moderato,long
Egbe Mi O (Carry Me) - feat. Ginger Baker,['Fela Kuti & The Africa 70'],761507.0,0.312,0.738,0.891,0.0577,0.732,-8.912,0.0635,89.258,0.863,0,8,24,0,1971-01-01,lento,long
Woodland Rock,['T. Rex'],142867.0,0.0376,0.48,0.692,1.85E-4,0.439,-8.625,0.0431,96.474,0.925,1,9,25,0,1971-09-24,moderato,short
Move Move Move,"['Alan Parker', 'Alan Hawkshaw']",174160.0,0.071,0.569,0.641,0.862,0.135,-11.308,0.044,134.763,0.846,1,0,28,0,1971-03-01,presto,short
Nobody,['Walter Wanderley'],181000.0,0.966,0.662,0.286,0.543,0.12,-19.551,0.0404,80.594,0.614,0,0,29,0,1971-01-01,lento,medium
Love Calls You By Your Name,['Leonard Cohen'],340787.0,0.906,0.313,0.0895,1.13E-5,0.118,-22.179,0.0427,77.202,0.22,1,0,35,0,1971-03-19,lento,long
